time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1751281722565269500,0.12726953125,-0.9943462014198303,0.008365354500710964,-0.05473809689283371,0.0906054675579071,-0.10758663713932037,0.02655838057398796,2.9612834453582764
1751281722584096300,0.14609619140625,-0.9947496056556702,0.008958316408097744,-0.05473509430885315,0.08600614219903946,-0.10760185122489929,0.027241041883826256,2.9705684185028076
1751281722602923000,0.164923095703125,-0.9946079850196838,0.00936136208474636,-0.05475175753235817,0.08757593482732773,-0.10752319544553757,0.02821538597345352,2.9674627780914307
1751281722631163400,0.193163330078125,-0.9945976138114929,0.009288690984249115,-0.054894935339689255,0.08761169761419296,-0.10782042145729065,0.02809959277510643,2.9673874378204346
1751281722649990100,0.211990234375,-0.9942217469215393,0.00899297371506691,-0.05495157092809677,0.09177450835704803,-0.10786861926317215,0.027971971780061722,2.9590086936950684
1751281722668817000,0.23081689453125,-0.9939355254173279,0.008816801942884922,-0.05504778027534485,0.09478511661291122,-0.10800851881504059,0.02796573005616665,2.9529526233673096
1751281722687643600,0.2496435546875,-0.994150698184967,0.008928955532610416,-0.054971903562545776,0.0925353467464447,-0.10789946466684341,0.02793077379465103,2.9574763774871826
1751281722706470400,0.268470458984375,-0.9943029284477234,0.009026559069752693,-0.05490152910351753,0.09091790020465851,-0.10778672248125076,0.027936967089772224,2.9607293605804443
1751281722725297200,0.287297119140625,-0.9942042827606201,0.008938135579228401,-0.054856862872838974,0.0920255184173584,-0.10768251866102219,0.027872735634446144,2.9584970474243164
1751281722744124000,0.3061240234375,-0.9942375421524048,0.00898832455277443,-0.05488653481006622,0.09164257347583771,-0.10774338245391846,0.027936579659581184,2.959271192550659
1751281722762951000,0.324950927734375,-0.9944568872451782,0.009136741980910301,-0.05489131063222885,0.08921311050653458,-0.10779456049203873,0.027969887480139732,2.9641599655151367
1751281722781777700,0.343777587890625,-0.9944835901260376,0.009182704612612724,-0.054886072874069214,0.08891339600086212,-0.10778449475765228,0.028027981519699097,2.964765787124634
1751281722800604400,0.3626044921875,-0.9944428205490112,0.00914799328893423,-0.054867081344127655,0.08938346803188324,-0.10773947089910507,0.02800639346241951,2.9638187885284424
1751281722819431200,0.38143115234375,-0.9943761229515076,0.009144888259470463,-0.05488093942403793,0.09011401236057281,-0.10774718225002289,0.02808169089257717,2.962353467941284
1751281722838258000,0.4002578125,-0.9943958520889282,0.009147047065198421,-0.05491112172603607,0.08987771719694138,-0.10781366378068924,0.02806582674384117,2.9628286361694336
1751281722857084700,0.419084716796875,-0.9942979216575623,0.009057989344000816,-0.05493416637182236,0.09094949066638947,-0.10784536600112915,0.02800881117582321,2.960669994354248
1751281722875911700,0.43791162109375,-0.9942687153816223,0.008992050774395466,-0.05495016649365425,0.09126516431570053,-0.10788021236658096,0.027914727106690407,2.9600305557250977
1751281722894738400,0.456738525390625,-0.9942970871925354,0.008986826986074448,-0.054938774555921555,0.0909629538655281,-0.10786685347557068,0.02786954678595066,2.9606359004974365
1751281722913565200,0.475565185546875,-0.9943006038665771,0.008980347774922848,-0.05491314083337784,0.09094064682722092,-0.10781747847795486,0.027849603444337845,2.960679292678833
1751281722932392000,0.494391845703125,-0.9942052960395813,0.008895562961697578,-0.0549338161945343,0.09197249263525009,-0.10784518718719482,0.027796411886811256,2.9586009979248047
1751281722951218700,0.51321875,-0.9942711591720581,0.008933722972869873,-0.05493972823023796,0.09125067293643951,-0.10787021368741989,0.02779523842036724,2.9600532054901123
1751281722970045400,0.53204541015625,-0.9942795634269714,0.008954375050961971,-0.05493459478020668,0.09115993231534958,-0.1078587993979454,0.02782556414604187,2.9602372646331787
1751281722988872400,0.55087255859375,-0.9942438006401062,0.008939377032220364,-0.0549607016146183,0.0915350541472435,-0.1079031303524971,0.027841100469231606,2.9594838619232178
1751281723007699200,0.56969921875,-0.9942862391471863,0.008963816799223423,-0.05495290458202362,0.09107552468776703,-0.10789600759744644,0.02783852443099022,2.9604079723358154
1751281723026526000,0.58852587890625,-0.9943981766700745,0.009023843333125114,-0.05494117736816406,0.08984623104333878,-0.10789619386196136,0.027822690084576607,2.9628798961639404
1751281723045352700,0.607352783203125,-0.9943026900291443,0.008944778703153133,-0.05492836982011795,0.0909123495221138,-0.10785499215126038,0.027778543531894684,2.9607326984405518
1751281723064179500,0.626179443359375,-0.9943549633026123,0.009086192585527897,-0.05482950434088707,0.09038475155830383,-0.10764731466770172,0.02798495627939701,2.9618029594421387
1751281723083006500,0.64500634765625,-0.9944788217544556,0.009466985240578651,-0.054746679961681366,0.08902290463447571,-0.10745372623205185,0.028580741956830025,2.964571475982666
1751281723101833200,0.663833251953125,-0.9944481253623962,0.009661695919930935,-0.0549851693212986,0.08919729292392731,-0.10789076238870621,0.02902924455702305,2.9642484188079834
1751281723120660000,0.682659912109375,-0.9944626092910767,0.0095163993537426,-0.055072080343961716,0.08899778872728348,-0.10809529572725296,0.02873394824564457,2.9646360874176025
1751281723139486700,0.70148681640625,-0.9944397807121277,0.009143694303929806,-0.054947368800640106,0.08936858922243118,-0.10790088027715683,0.028010506182909012,2.963850498199463
1751281723158313500,0.7203134765625,-0.9944410920143127,0.008930962532758713,-0.054879821836948395,0.08941704034805298,-0.10780193656682968,0.027580512687563896,2.9637293815612793
1751281723177140200,0.73914013671875,-0.9944330453872681,0.009027568623423576,-0.0549158975481987,0.08947429060935974,-0.1078554317355156,0.027785321697592735,2.963625431060791
