t,gx,gy,gz,ax,ay,az,temp
1400,-130.00,-271.00,444.00,-200.00,64.00,19064.00,-2400.00
1417,-757.00,-741.00,420.00,-560.00,96.00,19180.00,-2400.00
1433,-1309.00,-983.00,5.00,-868.00,52.00,18280.00,-2384.00
1449,-1063.00,-889.00,-645.00,-464.00,128.00,17612.00,-2416.00
1466,-164.00,-394.00,-1033.00,132.00,100.00,17540.00,-2384.00
1482,546.00,-175.00,-983.00,728.00,44.00,18684.00,-2384.00
1499,241.00,-539.00,-755.00,732.00,-236.00,19692.00,-2384.00
1515,-657.00,-771.00,-584.00,544.00,-464.00,19676.00,-2384.00
1531,-1154.00,-899.00,-707.00,592.00,-520.00,18748.00,-2384.00
1548,-867.00,-1138.00,-978.00,608.00,-620.00,18048.00,-2384.00
1565,208.00,-1992.00,-714.00,160.00,-504.00,16740.00,-2400.00
1582,272.00,-545.00,-30.00,320.00,-732.00,18128.00,-2400.00
1598,765.00,2182.00,-1256.00,-5676.00,-936.00,15940.00,-2368.00
1614,1514.00,-1741.00,-2630.00,4624.00,-464.00,18784.00,-2416.00
1631,44.00,-577.00,2164.00,1852.00,-1344.00,20592.00,-2416.00
1647,-291.00,-1841.00,1799.00,3028.00,-948.00,17980.00,-2384.00
1665,-561.00,-3338.00,4070.00,2340.00,-956.00,18652.00,-2416.00
1681,-219.00,-49.00,2992.00,-1852.00,-884.00,19060.00,-2400.00
1697,87.00,-746.00,-1553.00,-3024.00,-2188.00,17048.00,-2368.00
1714,-2489.00,372.00,-2405.00,2196.00,800.00,23100.00,-2352.00
1730,-1475.00,-398.00,-3213.00,-512.00,672.00,19336.00,-2400.00
1747,2785.00,2091.00,-2757.00,3072.00,-324.00,13548.00,-2384.00
1764,3401.00,1044.00,-3211.00,104.00,-536.00,17872.00,-2416.00
1780,3403.00,583.00,-3733.00,860.00,-692.00,18412.00,-2400.00
1797,2773.00,1911.00,-2861.00,1704.00,-588.00,19912.00,-2384.00
1814,1434.00,15.00,-1262.00,3452.00,-580.00,20996.00,-2400.00
1830,92.00,2037.00,358.00,2756.00,-508.00,20436.00,-2384.00
1847,-821.00,113.00,1199.00,1392.00,-240.00,19972.00,-2416.00
1863,-750.00,-168.00,687.00,-516.00,-156.00,17800.00,-2400.00
1880,-2.00,-986.00,-410.00,404.00,-388.00,18060.00,-2368.00
1896,333.00,-597.00,-466.00,936.00,-700.00,18240.00,-2384.00
1912,1532.00,-786.00,-723.00,896.00,-780.00,16964.00,-2384.00
1929,1988.00,-587.00,-399.00,620.00,-748.00,17784.00,-2400.00
1946,1462.00,-463.00,-621.00,540.00,-452.00,18904.00,-2368.00
1963,113.00,377.00,243.00,1988.00,-284.00,20796.00,-2368.00
1979,-879.00,-187.00,325.00,1216.00,-72.00,19468.00,-2384.00
1995,31.00,-615.00,452.00,1404.00,-60.00,17596.00,-2400.00
2012,630.00,-467.00,631.00,1692.00,-100.00,17992.00,-2400.00
2028,795.00,303.00,1011.00,1228.00,-232.00,18780.00,-2400.00
2044,704.00,611.00,793.00,1144.00,-448.00,19780.00,-2416.00
2061,341.00,-272.00,379.00,696.00,-292.00,18740.00,-2368.00
