t,gx,gy,gz,ax,ay,az,temp
4964,96.00,2.00,-204.00,904.00,-240.00,18376.00,-1152.00
5020,112.00,30.00,-216.00,1100.00,-276.00,18272.00,-1152.00
5076,102.00,10.00,-212.00,948.00,-224.00,18192.00,-1200.00
5133,107.00,17.00,-214.00,844.00,-236.00,18416.00,-1152.00
5189,99.00,27.00,-196.00,896.00,-256.00,18452.00,-1168.00
5245,92.00,3.00,-167.00,916.00,-248.00,18352.00,-1184.00
5302,112.00,37.00,-206.00,912.00,-256.00,18492.00,-1168.00
5358,111.00,17.00,-213.00,948.00,-248.00,18380.00,-1168.00
5414,109.00,42.00,-181.00,888.00,-188.00,18280.00,-1184.00
5471,92.00,26.00,-194.00,968.00,-348.00,18324.00,-1168.00
5527,91.00,17.00,-193.00,932.00,-320.00,18284.00,-1200.00
5583,111.00,32.00,-190.00,892.00,-336.00,18464.00,-1184.00
5640,95.00,11.00,-187.00,964.00,-176.00,18464.00,-1168.00
5696,105.00,5.00,-201.00,940.00,-288.00,18424.00,-1152.00
5752,93.00,32.00,-185.00,980.00,-332.00,18548.00,-1152.00
5809,92.00,13.00,-201.00,884.00,-344.00,18384.00,-1200.00
5865,92.00,15.00,-193.00,916.00,-232.00,18396.00,-1200.00
5922,79.00,40.00,-193.00,1004.00,-248.00,18364.00,-1152.00
5979,82.00,30.00,-189.00,936.00,-308.00,18512.00,-1168.00
6035,111.00,8.00,-160.00,904.00,-280.00,18476.00,-1184.00
6091,103.00,13.00,-202.00,868.00,-308.00,18272.00,-1168.00
6148,100.00,35.00,-150.00,1076.00,-156.00,18376.00,-1200.00
6204,94.00,27.00,-186.00,940.00,-284.00,18452.00,-1200.00
6260,107.00,4.00,-155.00,988.00,-308.00,18420.00,-1184.00
6317,96.00,27.00,-198.00,904.00,-196.00,18200.00,-1152.00
6373,100.00,31.00,-195.00,940.00,-260.00,18384.00,-1168.00
6429,83.00,38.00,-181.00,912.00,-268.00,18444.00,-1184.00
6486,107.00,25.00,-183.00,888.00,-288.00,18272.00,-1168.00
6542,90.00,42.00,-183.00,872.00,-304.00,18520.00,-1184.00
6598,94.00,42.00,-191.00,948.00,-212.00,18388.00,-1184.00
6654,110.00,33.00,-187.00,976.00,-324.00,18504.00,-1200.00
6711,98.00,12.00,-181.00,944.00,-248.00,18496.00,-1184.00
6767,84.00,29.00,-194.00,1044.00,-276.00,18256.00,-1168.00
6824,98.00,38.00,-201.00,940.00,-240.00,18348.00,-1184.00
6881,90.00,11.00,-195.00,1020.00,-212.00,18480.00,-1168.00
6937,97.00,42.00,-208.00,996.00,-300.00,18428.00,-1152.00
6993,94.00,1.00,-173.00,920.00,-244.00,18460.00,-1184.00
7050,87.00,36.00,-198.00,1088.00,-272.00,18392.00,-1136.00
7106,99.00,22.00,-167.00,972.00,-188.00,18532.00,-1184.00
7162,90.00,7.00,-205.00,888.00,-140.00,18424.00,-1152.00
7219,36.00,81.00,-215.00,684.00,-1200.00,18948.00,-1152.00
7275,228.00,-25.00,-251.00,948.00,-260.00,18732.00,-1168.00
7331,98.00,42.00,-165.00,1244.00,300.00,18076.00,-1152.00
