seconds_elapsed,a_z,a_y,a_x,w_z,w_y,w_x,m_z,m_y,m_x,qz,qy,qx,qw,roll,pitch,yaw
0.1659794921875,9.775372505187988,0.2243515700101852,0.7497580051422119,0.0178677942603826,0.0044287694618105,0.0251981727778911,,,,-0.4071674048900604,-0.0396020337939262,-0.0051353564485907,0.9124801754951476,-0.0765487924218177,-0.0228794887661933,0.8385368585586548
0.2318623046875,9.776243209838867,0.274634450674057,0.7211369872093201,0.0215329825878143,0.0313068181276321,0.1009454056620597,,,,-0.3921529650688171,-0.0393437594175338,-0.0015519317239522,0.9190569519996644,-0.0736308619379997,-0.0280085783451795,0.8055717349052429
0.269510009765625,9.77718734741211,0.319640040397644,0.6890783905982971,0.1437059342861175,-0.1018617004156112,-0.215482547879219,,,,-0.3882924914360046,-0.0387341156601905,0.0013651701156049,0.9207207560539246,-0.0703618377447128,-0.0325999893248081,0.797042191028595
0.28833349609375,9.775674819946287,0.3436932861804962,0.6989016532897949,0.2218966335058212,-0.153174340724945,-0.0969747826457023,,,,-0.3806596994400024,-0.0396540239453315,0.002628955990076,0.9238608479499816,-0.0713725164532661,-0.0350541360676288,0.7804185748100281
0.3071572265625,9.774724006652832,0.3472768664360046,0.710320770740509,0.2047924101352691,-0.083535760641098,0.0557414107024669,-35.10000228881836,10.537500381469728,-13.912500381469728,-0.3788183927536011,-0.0402582138776779,0.0026559198740869,0.9245911836624146,-0.0725416168570518,-0.035419788211584,0.7764201760292053
0.32598095703125,9.773722648620604,0.3355540037155151,0.7294758558273315,0.1766926348209381,-0.1177441850304603,0.1327103674411773,-35.493751525878906,10.350000381469728,-14.137500762939451,-0.3817645013332367,-0.0409422665834426,0.0016008951934054,0.923350989818573,-0.0744983106851577,-0.0342236645519733,0.7828282117843628
0.344804931640625,9.771944046020508,0.3194240927696228,0.7599083781242371,0.1094975098967552,-0.1006399691104888,0.0923933014273643,-35.15625,10.36875057220459,-14.175000190734863,-0.3834577798843384,-0.042065180838108,0.0001689526252448,0.9225999116897584,-0.0776081159710884,-0.0325779542326927,0.7865455746650696
0.363628662109375,9.769956588745115,0.3201404213905334,0.7847471833229065,0.0447458438575267,-0.0004581485991366,0.0801760032773017,-35.025001525878906,10.40625,-14.568750381469728,-0.3826286196708679,-0.0432521142065525,-0.0002458337403368,0.922889232635498,-0.0801504105329513,-0.0326510369777679,0.7847461700439453
0.3824521484375,9.76970672607422,0.3249995708465576,0.7858681678771973,0.0129808764904737,0.1217148080468177,0.0361937396228313,-35.34375,10.331250190734863,-14.418750762939451,-0.3798684477806091,-0.0434001311659812,9.09349910216e-05,0.92402184009552,-0.0802664458751678,-0.0331468023359775,0.7787516713142395
0.40127587890625,9.771303176879885,0.3214282095432281,0.7672807574272156,-0.0126754445955157,0.1644753366708755,0.0129808764904737,-35.15625,10.350000381469728,-14.193750381469728,-0.3792135119438171,-0.0424515381455421,0.0003138257889077,0.9243348240852356,-0.0783630982041359,-0.0327824279665946,0.7773467302322388
0.420099609375,9.773192405700684,0.3081793785095215,0.7484152913093567,-0.0138971740379929,0.0813977345824241,0.0276416316628456,-35.32500076293945,10.5,-14.062500953674316,-0.3797763288021087,-0.0413022525608539,2.93852153845e-05,0.9241558313369752,-0.0764292180538177,-0.0314307250082492,0.7786084413528442
0.43892333984375,9.77410888671875,0.305660218000412,0.737387478351593,0.0337502807378768,-0.0713184624910354,0.0361937396228313,-35.15625,10.6875,-13.875000953674316,-0.3802457153797149,-0.040731992572546,0.0001040810166159,0.923988163471222,-0.0753002911806106,-0.0311737190932035,0.779632568359375
0.457746826171875,9.77356243133545,0.3137622475624084,0.7412187457084656,0.0618500597774982,-0.0676532760262489,0.0423023849725723,-35.0625,10.518750190734863,-13.593750953674316,-0.3796752989292145,-0.0410704314708709,0.0004371252725832,0.9242076277732848,-0.0756942555308342,-0.0320003069937229,0.778372049331665
0.47657080078125,9.773195266723633,0.3230618834495544,0.7420670390129089,0.0398589260876178,0.0557414107024669,0.0569631420075893,-35.26875305175781,10.481250762939451,-13.612500190734863,-0.3785873353481293,-0.0412901490926742,0.0009080735617317,0.9246436953544616,-0.0757833942770958,-0.0329491049051284,0.7759885787963867
0.49539453125,9.774528503417969,0.3275516927242279,0.7222813367843628,-0.0224492810666561,0.2157879769802093,0.0642935186624527,-35.00625228881836,10.518750190734863,-13.46250057220459,-0.3768713772296905,-0.0404383391141891,0.0015781986294314,0.9253811240196228,-0.0737601816654205,-0.0334071889519691,0.7722671031951904
0.51421826171875,9.777220726013184,0.3320365846157074,0.6827058792114258,-0.06276635825634,0.2817613780498504,0.0068722288124263,-35.25,10.55625057220459,-13.350000381469728,-0.3749610483646393,-0.0386462993919849,0.0026324952486902,0.9262309074401855,-0.0697130262851715,-0.0338647812604904,0.7681360840797424
0.5330419921875,9.7803316116333,0.3294043838977813,0.6379551291465759,-0.06276635825634,0.2426660358905792,-0.0652098134160041,-35.23125076293945,10.55625057220459,-13.406250953674316,-0.374899297952652,-0.036476157605648,0.0033681576605886,0.9263415336608888,-0.0651361048221588,-0.0335962176322937,0.7680248618125916
0.551865478515625,9.783729553222656,0.3099506795406341,0.5941034555435181,-0.0688750073313713,0.2011272311210632,-0.125074565410614,-34.81875228881836,10.40625,-13.65000057220459,-0.3780257403850555,-0.0340377427637577,0.0031734306830912,0.9251636862754822,-0.0606491453945636,-0.0316114351153373,0.7748443484306335
0.570689208984375,9.786866188049316,0.2832613289356231,0.5544410943984985,-0.0774271115660667,0.1937968581914901,-0.1360701322555542,-34.72500228881836,10.36875057220459,-13.725000381469728,-0.3793254494667053,-0.0316507704555988,0.0026347108650952,0.9247180819511414,-0.0565910525619983,-0.0288886334747076,0.7777304649353027
0.58951318359375,9.789788246154783,0.2557695508003235,0.5147817134857178,-0.090866133570671,0.2096793353557586,-0.1385135948657989,-35.47500228881836,10.331250190734863,-13.537500381469728,-0.3791986107826233,-0.029244277626276,0.0021097776480019,0.9248506426811218,-0.0525351539254188,-0.0260841939598321,0.7775273323059082
0.6083369140625,9.79234504699707,0.2306291460990905,0.4766368269920349,-0.0676532760262489,0.1681405305862426,-0.1165224537253379,-35.53125,10.200000762939451,-13.27500057220459,-0.3794170320034027,-0.026956146582961,0.00165564508643,0.9248315095901488,-0.048636045306921,-0.0235197972506284,0.7780594229698181
0.62716064453125,9.793850898742676,0.2157237827777862,0.4520372450351715,-0.048105601221323,0.098501943051815,-0.06276635825634,-35.66250228881836,10.443750381469728,-12.80625057220459,-0.3801546096801758,-0.0255069248378276,0.0014085210859775,0.924570083618164,-0.0461224764585495,-0.0219994783401489,0.779687762260437
0.645984375,9.79489040374756,0.2071537226438522,0.4331215023994446,-0.0041233371011912,0.0288633611053228,-0.0395534932613372,-36.20625305175781,10.575000762939451,-12.61875057220459,-0.3814541697502136,-0.0244496800005435,0.0013369949301704,0.9240633845329284,-0.0441903434693813,-0.0211253743618726,0.7825184464454651
0.664807861328125,9.79523754119873,0.2018771767616272,0.4277219176292419,0.0056504993699491,0.0019853105768561,-0.0126754445955157,-35.8125,10.36875057220459,-12.600000381469728,-0.3819734156131744,-0.0240928959101438,0.0011798630002886,0.9238584637641908,-0.0436385907232761,-0.0205871984362602,0.783652663230896
0.6836318359375,9.795434951782228,0.2000370919704437,0.4240648746490478,-0.002901607658714,0.0337502807378768,0.0044287694618105,-35.73750305175781,10.050000190734863,-12.71250057220459,-0.3828340768814087,-0.023885628208518,0.0011421890230849,0.923507571220398,-0.0432650744915008,-0.020399522036314,0.7855200171470642
0.70245556640625,9.79579734802246,0.1979314684867859,0.4166207909584045,-0.0138971740379929,0.0667369738221168,-0.0090102553367614,-35.79375076293945,10.012500762939451,-12.71250057220459,-0.3828134834766388,-0.0234935469925403,0.0011889752931892,0.9235261082649232,-0.0425049476325511,-0.0201847627758979,0.7854800224304199
0.721279296875,9.796239852905272,0.1901941746473312,0.4097562730312347,-0.0212275516241788,0.0520762242376804,-0.0432186834514141,-35.60625076293945,10.162500381469728,-12.637500762939451,-0.382556289434433,-0.0230185072869062,0.0009650129359215,0.9236449003219604,-0.0418035425245761,-0.019395625218749,0.78493732213974
0.74010302734375,9.796826362609863,0.1800884157419204,0.4001882076263428,-0.0432186834514141,0.0716238990426063,-0.0419969521462917,-35.775001525878906,10.237500190734863,-12.768750190734863,-0.3832753598690033,-0.0223706439137458,0.0006582858623005,0.9233629703521729,-0.0408260636031627,-0.0183649398386478,0.7865127325057983
0.758926513671875,9.797569274902344,0.1713979840278625,0.385545402765274,-0.0542142502963542,0.0679587051272392,-0.0419969521462917,-36.1875,10.3125,-12.80625057220459,-0.383915513753891,-0.0215109847486019,0.0005204803892411,0.923117458820343,-0.0393308363854885,-0.0174786206334829,0.7879148721694946
0.77775048828125,9.798020362854004,0.1666420549154281,0.3760331273078918,-0.0212275516241788,-0.0126754445955157,-0.0493273325264453,-36.26250076293945,10.575000762939451,-12.637500762939451,-0.3844628930091858,-0.0209699757397174,0.0004704756429418,0.9229021072387696,-0.0383596532046794,-0.0169935785233974,0.7891091704368591
0.79657421875,9.798007011413574,0.1598261296749115,0.3793240785598755,-0.0261144693940877,-0.0248927399516105,-0.0285579282790422,-36.31875228881836,10.74375057220459,-12.393750190734863,-0.3848695158958435,-0.020991276949644,7.58214810048e-05,0.9227322340011596,-0.0386950857937336,-0.0162984523922204,0.7900013327598572
0.81539794921875,9.797916412353516,0.1574640274047851,0.3826695084571838,-0.0126754445955157,-0.0187840927392244,-0.0212275516241788,-36.39375305175781,10.55625057220459,-12.487500190734863,-0.3849008679389953,-0.0211024079471826,-0.000101769597677,0.9227166175842284,-0.0390363708138465,-0.016057550907135,0.7900730967521667
0.8342216796875,9.79771900177002,0.1550844609737396,0.3886352181434631,-0.0187840927392244,-0.002901607658714,-0.0114537142217159,-36.056251525878906,10.6875,-12.450000762939451,-0.3846916854381561,-0.021336656063795,-0.000326102861436,0.9227984547615052,-0.039645105600357,-0.0158148743212223,0.7896238565444946
0.853045166015625,9.797865867614746,0.1492346972227096,0.3872194290161133,-0.0371100343763828,0.0374154672026634,-0.0102319847792387,-36.22500228881836,10.893750190734863,-12.487500190734863,-0.3850452303886413,-0.0211549252271652,-0.0005817458149977,0.9226550459861756,-0.0395002365112304,-0.0152182932943105,0.790399968624115
0.871869140625,9.79798698425293,0.1514588594436645,0.3832781612873077,-0.0261144693940877,0.0276416316628456,-0.0126754445955157,-36.26250076293945,10.65000057220459,-12.656250953674316,-0.3848420679569244,-0.0210131425410509,-0.0003950057143811,0.9227431416511536,-0.0390981175005435,-0.0154451178386807,0.7899556756019592
