time,seconds_elapsed,z,y,x
1750928835695008500,0.171008544921875,-35.55000305175781,11.568750381469727,-15.656250953674316
1750928835705008600,0.181008544921875,-35.66250228881836,11.11875057220459,-15.262500762939453
1750928835765008600,0.241008544921875,-35.4375,10.293750762939453,-14.21250057220459
1750928835795008500,0.271008544921875,-35.51250076293945,10.162500381469727,-14.062500953674316
1750928835815008500,0.291008544921875,-35.4375,10.36875057220459,-13.781250953674316
1750928835825008600,0.301008544921875,-35.10000228881836,10.537500381469727,-13.912500381469727
1750928835835008500,0.311008544921875,-35.212501525878906,10.443750381469727,-14.006250381469727
1750928835845008600,0.321008544921875,-35.493751525878906,10.350000381469727,-14.137500762939453
1750928835855008500,0.331008544921875,-35.45625305175781,10.3125,-14.193750381469727
1750928835865008600,0.341008544921875,-35.15625,10.36875057220459,-14.175000190734863
1750928835875008500,0.351008544921875,-35.025001525878906,10.237500190734863,-14.193750381469727
1750928835885008600,0.361008544921875,-35.025001525878906,10.40625,-14.568750381469727
1750928835895008500,0.371008544921875,-35.10000228881836,10.350000381469727,-14.625000953674316
1750928835905008600,0.381008544921875,-35.34375,10.331250190734863,-14.418750762939453
1750928835915008500,0.391008544921875,-35.28750228881836,10.293750762939453,-14.40000057220459
1750928835925008600,0.401008544921875,-35.15625,10.350000381469727,-14.193750381469727
1750928835935008500,0.411008544921875,-35.32500076293945,10.5,-14.062500953674316
1750928835945008600,0.421008544921875,-35.306251525878906,10.612500190734863,-13.893750190734863
1750928835955008500,0.431008544921875,-35.15625,10.6875,-13.875000953674316
1750928835965008600,0.441008544921875,-35.10000228881836,10.518750190734863,-13.631250381469727
1750928835975008500,0.451008544921875,-35.0625,10.518750190734863,-13.593750953674316
1750928835985008600,0.461008544921875,-34.96875,10.387500762939453,-13.687500953674316
1750928835995008500,0.471008544921875,-35.26875305175781,10.481250762939453,-13.612500190734863
1750928836005008600,0.481008544921875,-35.23125076293945,10.5,-13.46250057220459
1750928836015008500,0.491008544921875,-35.00625228881836,10.518750190734863,-13.46250057220459
1750928836025008600,0.501008544921875,-34.931251525878906,10.443750381469727,-13.443750381469727
1750928836035008500,0.511008544921875,-35.25,10.55625057220459,-13.350000381469727
1750928836045008600,0.521008544921875,-35.25,10.65000057220459,-13.27500057220459
1750928836055008500,0.531008544921875,-35.23125076293945,10.55625057220459,-13.406250953674316
1750928836065008600,0.541008544921875,-35.26875305175781,10.575000762939453,-13.518750190734863
1750928836075008500,0.551008544921875,-34.81875228881836,10.40625,-13.65000057220459
1750928836085008600,0.561008544921875,-34.72500228881836,10.36875057220459,-13.725000381469727
1750928836095008500,0.571008544921875,-34.98750305175781,10.40625,-13.65000057220459
1750928836105008600,0.581008544921875,-35.47500228881836,10.331250190734863,-13.537500381469727
1750928836115008500,0.591008544921875,-35.400001525878906,10.237500190734863,-13.387500762939453
1750928836125008600,0.601008544921875,-35.53125,10.200000762939453,-13.27500057220459
1750928836135008500,0.611008544921875,-35.71875,10.3125,-13.068750381469727
1750928836145008600,0.621008544921875,-35.66250228881836,10.443750381469727,-12.80625057220459
1750928836155008500,0.631008544921875,-35.90625,10.612500190734863,-12.675000190734863
1750928836165008600,0.641008544921875,-36.20625305175781,10.575000762939453,-12.61875057220459
1750928836175008500,0.651008544921875,-35.962501525878906,10.387500762939453,-12.581250190734863
1750928836185008600,0.661008544921875,-35.8125,10.36875057220459,-12.600000381469727
1750928836195008500,0.671008544921875,-35.71875,10.3125,-12.600000381469727
1750928836205008600,0.681008544921875,-35.73750305175781,10.050000190734863,-12.71250057220459
1750928836215008500,0.691008544921875,-35.64375305175781,10.03125,-12.731250762939453
1750928836225008600,0.701008544921875,-35.79375076293945,10.012500762939453,-12.71250057220459
1750928836235008500,0.711008544921875,-35.71875,9.956250190734863,-12.693750381469727
1750928836245008600,0.721008544921875,-35.60625076293945,10.162500381469727,-12.637500762939453
1750928836255008500,0.731008544921875,-35.775001525878906,10.237500190734863,-12.768750190734863
1750928836265008600,0.741008544921875,-35.88750076293945,10.162500381469727,-12.750000953674316
1750928836275008500,0.751008544921875,-36.1875,10.3125,-12.80625057220459
1750928836285008600,0.761008544921875,-36.28125,10.55625057220459,-12.825000762939453
1750928836295008500,0.771008544921875,-36.26250076293945,10.575000762939453,-12.637500762939453
1750928836305008600,0.781008544921875,-36.22500228881836,10.725000381469727,-12.61875057220459
1750928836315008500,0.791008544921875,-36.31875228881836,10.74375057220459,-12.393750190734863
1750928836325008600,0.801008544921875,-36.243751525878906,10.6875,-12.43125057220459
1750928836335008500,0.811008544921875,-36.39375305175781,10.55625057220459,-12.487500190734863
1750928836345008600,0.821008544921875,-36.30000305175781,10.6875,-12.52500057220459
1750928836355008500,0.831008544921875,-36.056251525878906,10.6875,-12.450000762939453
1750928836365008600,0.841008544921875,-35.98125076293945,10.818750381469727,-12.375000953674316
1750928836375008500,0.851008544921875,-36.22500228881836,10.893750190734863,-12.487500190734863
1750928836385008600,0.861008544921875,-36.35625076293945,10.74375057220459,-12.487500190734863
1750928836395008500,0.871008544921875,-36.26250076293945,10.65000057220459,-12.656250953674316
1750928836405008600,0.881008544921875,-36.35625076293945,10.612500190734863,-12.637500762939453
1750928836415008500,0.891008544921875,-36.243751525878906,10.74375057220459,-12.450000762939453
1750928836425008600,0.901008544921875,-36.056251525878906,10.6875,-12.581250190734863
1750928836435008500,0.911008544921875,-36.22500228881836,10.481250762939453,-12.581250190734863
1750928836445008600,0.921008544921875,-36.243751525878906,10.3125,-12.412500381469727
