time,seconds_elapsed,z,y,x
1751223251392472600,0.32047265625,9.850652694702148,-0.2745763957500458,0.9367900490760803
1751223251411298800,0.339298828125,9.845867156982422,-0.26500511169433594,0.9367900490760803
1751223251430125300,0.358125244140625,9.845867156982422,-0.2793620526790619,0.9511470198631287
1751223251448951800,0.376951904296875,9.836296081542969,-0.26979073882102966,0.9415757060050964
1751223251467778000,0.395778076171875,9.841081619262695,-0.2793620526790619,0.9128618240356445
1751223251486604500,0.4146044921875,9.836296081542969,-0.2745763957500458,0.9224331378936768
1751223251505431000,0.43343115234375,9.841081619262695,-0.2602194547653198,0.9272187948226929
1751223251524257300,0.45225732421875,9.836296081542969,-0.2841476798057556,0.9320043921470642
1751223251543083800,0.471083740234375,9.855438232421875,-0.2745763957500458,0.9224331378936768
1751223251561910300,0.48991015625,9.836296081542969,-0.2745763957500458,0.9176474809646606
1751223251580736500,0.508736572265625,9.850652694702148,-0.2793620526790619,0.9128618240356445
1751223251599563000,0.52756298828125,9.855438232421875,-0.26979073882102966,0.9080761671066284
1751223251618389500,0.546389404296875,9.845867156982422,-0.2841476798057556,0.9463613629341125
1751223251646629000,0.574629150390625,9.860223770141602,-0.26979073882102966,0.9415757060050964
1751223251665455600,0.59345556640625,9.841081619262695,-0.2841476798057556,0.9176474809646606
1751223251684281900,0.61228173828125,9.845867156982422,-0.2793620526790619,0.9367900490760803
1751223251703108400,0.6311083984375,9.845867156982422,-0.2793620526790619,0.9320043921470642
1751223251721934800,0.649934814453125,9.841081619262695,-0.2793620526790619,0.9415757060050964
1751223251740761000,0.668760986328125,9.836296081542969,-0.26500511169433594,0.9320043921470642
1751223251759587600,0.687587646484375,9.855438232421875,-0.28893333673477173,0.9415757060050964
1751223251778414000,0.7064140625,9.850652694702148,-0.26979073882102966,0.9224331378936768
1751223251797240300,0.725240234375,9.850652694702148,-0.2745763957500458,0.9415757060050964
1751223251816066800,0.74406689453125,9.845867156982422,-0.26979073882102966,0.9367900490760803
1751223251834893300,0.762893310546875,9.850652694702148,-0.2745763957500458,0.9415757060050964
1751223251853719800,0.7817197265625,9.850652694702148,-0.2793620526790619,0.9367900490760803
1751223251872546000,0.800546142578125,9.865009307861328,-0.2745763957500458,0.9272187948226929
1751223251891372500,0.81937255859375,9.850652694702148,-0.2793620526790619,0.9320043921470642
1751223251910199000,0.838198974609375,9.850652694702148,-0.26500511169433594,0.9224331378936768
1751223251929025300,0.857025390625,9.855438232421875,-0.28893333673477173,0.9320043921470642
1751223251947851800,0.875851806640625,9.855438232421875,-0.2745763957500458,0.9320043921470642
1751223251966678300,0.89467822265625,9.860223770141602,-0.2793620526790619,0.9176474809646606
1751223251985504800,0.9135048828125,9.845867156982422,-0.26979073882102966,0.9415757060050964
1751223252004331000,0.9323310546875,9.845867156982422,-0.29850462079048157,0.9320043921470642
1751223252023157500,0.951157470703125,9.860223770141602,-0.2793620526790619,0.9224331378936768
