time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1750854075997626000,0.117626220703125,0.9674558639526367,0.10026585310697556,0.002142546931281686,0.23231728374958038,0.0432855524122715,-0.196258544921875,-2.6659908294677734
1750854076016450600,0.136450439453125,0.9712643623352051,0.09853930026292801,-0.0010816350113600492,0.21664345264434814,0.045652445405721664,-0.1921265572309494,-2.6982717514038086
1750854076044687600,0.1646875,0.9689511656761169,0.09518791735172272,0.0020675004925578833,0.22818557918071747,0.04014097899198532,-0.18648748099803925,-2.67527174949646
1750854076072924400,0.19292431640625,0.9668525457382202,0.09441831707954407,0.0032385168597102165,0.23721477389335632,0.03921272233128548,-0.1851699948310852,-2.6567611694335938
1750854076091749000,0.2117490234375,0.9667370319366455,0.09638412296772003,0.003541621146723628,0.23689042031764984,0.03953259438276291,-0.18916021287441254,-2.6572296619415283
1750854076110573600,0.230573486328125,0.9665768146514893,0.09676124900579453,0.004248142242431641,0.2373782992362976,0.038428131490945816,-0.19021619856357574,-2.656285285949707
1750854076129398300,0.249398193359375,0.9664250612258911,0.09582208096981049,0.0048599690198898315,0.23836351931095123,0.036951176822185516,-0.1886434704065323,-2.6544604301452637
1750854076148222700,0.26822265625,0.9655276536941528,0.09487394988536835,0.005916321184486151,0.24232257902622223,0.03517692908644676,-0.18716499209403992,-2.6464998722076416
1750854076167047400,0.28704736328125,0.9656659960746765,0.09472446888685226,0.006064217071980238,0.24182583391666412,0.03471343219280243,-0.1869647204875946,-2.647582530975342
1750854076185872000,0.305871826171875,0.9659649729728699,0.09483703970909119,0.0061116707511246204,0.24058321118354797,0.03443368151783943,-0.18725161254405975,-2.6501715183258057
1750854076204696600,0.324696533203125,0.9659674763679504,0.09474994987249374,0.006205345503985882,0.24060505628585815,0.03421007841825485,-0.1871269941329956,-2.650153398513794
1750854076223521300,0.343521240234375,0.9659197926521301,0.09475652128458023,0.006417061202228069,0.24078819155693054,0.03383344039320946,-0.18723680078983307,-2.649806499481201
1750854076242345700,0.362345703125,0.9659957885742188,0.0946083590388298,0.006663036998361349,0.24053478240966797,0.03322600573301315,-0.18707723915576935,-2.650397300720215
1750854076261170400,0.38117041015625,0.9657629132270813,0.09426351636648178,0.007110750302672386,0.2415902316570282,0.03237926959991455,-0.18658900260925293,-2.6483139991760254
1750854076279995000,0.399994873046875,0.9655740857124329,0.09383627027273178,0.0075855557806789875,0.24249513447284698,0.03140741214156151,-0.18596060574054718,-2.646559476852417
1750854076298819600,0.418819580078125,0.965641438961029,0.09310025721788406,0.007970199920237064,0.24249841272830963,0.03028029017150402,-0.1847171038389206,-2.646710157394409
1750854076317644300,0.437644287109375,0.9656073451042175,0.09230438619852066,0.008453911170363426,0.24292148649692535,0.029009593650698662,-0.18339313566684723,-2.6460063457489014
1750854076336468700,0.45646875,0.9654805660247803,0.09165365248918533,0.0090857008472085,0.2436480075120926,0.027579357847571373,-0.18241707980632782,-2.644674062728882
1750854076355293400,0.47529345703125,0.9653163552284241,0.09116284549236298,0.009713578037917614,0.24445714056491852,0.02625284716486931,-0.18175004422664642,-2.6431479454040527
1750854076374118000,0.494117919921875,0.9652409553527832,0.09086547791957855,0.010396800003945827,0.2448372095823288,0.024834098294377327,-0.18150006234645844,-2.642503023147583
1750854076392942600,0.512942626953125,0.9649662971496582,0.09076840430498123,0.010606571100652218,0.2459443211555481,0.02458372712135315,-0.18138717114925385,-2.6402363777160645
1750854076411767000,0.53176708984375,0.9648710489273071,0.09052726626396179,0.010673921555280685,0.2464035153388977,0.024415530264377594,-0.1809401512145996,-2.6393163204193115
1750854076430591700,0.550591796875,0.9648873209953308,0.0901167020201683,0.010916230268776417,0.24647970497608185,0.023744944483041763,-0.1802608221769333,-2.63924503326416
1750854076449416200,0.569416259765625,0.9649368524551392,0.08985884487628937,0.011014708317816257,0.24637554585933685,0.02340042218565941,-0.17981112003326416,-2.6395087242126465
1750854076468241000,0.588240966796875,0.9648565053939819,0.08959870785474777,0.011033555492758751,0.24678392708301544,0.023307185620069504,-0.179304838180542,-2.638688802719116
1750854076487065600,0.607065673828125,0.9647163152694702,0.0893353596329689,0.011302148923277855,0.24741430580615997,0.022764256224036217,-0.17891214787960052,-2.6374459266662598
1750854076505890000,0.62589013671875,0.9646742939949036,0.08923210203647614,0.01177737396210432,0.24759317934513092,0.02181388810276985,-0.17894531786441803,-2.6371617317199707
1750854076524714800,0.64471484375,0.964624285697937,0.08919869363307953,0.012318132445216179,0.24777387082576752,0.020771367475390434,-0.1791473776102066,-2.6368768215179443
1750854076543539200,0.663539306640625,0.9645344614982605,0.08910913020372391,0.012528565712273121,0.24814480543136597,0.02038278616964817,-0.17907093465328217,-2.636146068572998
1750854076562364000,0.682364013671875,0.96466463804245,0.08878649026155472,0.012140786275267601,0.24777352809906006,0.020907098427414894,-0.17825724184513092,-2.636894941329956
1750854076581188600,0.701188720703125,0.9646815657615662,0.08800677955150604,0.011360165663063526,0.2480226308107376,0.022081682458519936,-0.17634475231170654,-2.6363351345062256
1750854076600013000,0.720012939453125,0.9647952318191528,0.08746904879808426,0.010716142132878304,0.24779923260211945,0.02302536740899086,-0.17498193681240082,-2.636758804321289
1750854076618837800,0.738837646484375,0.9649246335029602,0.08659391105175018,0.010475634597241879,0.24761290848255157,0.023013325408101082,-0.17316514253616333,-2.6372077465057373
1750854076637662200,0.757662109375,0.9650418162345886,0.08570486307144165,0.01033986546099186,0.24747133255004883,0.022798089310526848,-0.17137278616428375,-2.6375808715820312
