seconds_elapsed,a_z,a_y,a_x,w_z,w_y,w_x,m_z,m_y,m_x,qz,qy,qx,qw,roll,pitch,yaw
0.1082138671875,9.604202270507812,1.9365628957748413,-0.4235680997371673,,,,,,,,,,,,,
0.1270380859375,9.612801551818848,1.8912670612335205,-0.4330625236034393,-0.05467239767313,-0.067805990576744,-0.0580321550369262,,,,0.9674558639526368,0.1002658531069755,0.0021425469312816,0.2323172837495803,0.0432855524122715,-0.196258544921875,-2.665990829467773
0.1646875,9.62885570526123,1.818235754966736,-0.3867194652557373,-0.0571158565580844,-0.0079412423074245,-0.0140498895198106,,,,0.9689511656761168,0.0951879173517227,0.0020675004925578,0.2281855791807174,0.0401409789919853,-0.1864874809980392,-2.67527174949646
0.202336669921875,9.627281188964844,1.826640248298645,-0.386325478553772,-0.0363464541733264,-0.0824667438864708,0.0201585385948419,-36.150001525878906,-38.53125,18.075000762939453,0.9668525457382202,0.094418317079544,0.0032385168597102,0.2372147738933563,0.0392127223312854,-0.1851699948310852,-2.6567611694335938
0.2211611328125,9.622868537902832,1.852373719215393,-0.3735105395317077,-0.0229074284434318,-0.0616973415017128,0.0128281600773334,,,,0.9667370319366456,0.09638412296772,0.0035416211467236,0.2368904203176498,0.0395325943827629,-0.1891602128744125,-2.6572296619415283
0.23998583984375,9.623859405517578,1.8487602472305296,-0.3657793700695038,-0.0216856990009546,-0.0397062115371227,-0.0177150778472423,-35.868751525878906,-38.60625076293945,18.39375114440918,0.9665768146514891,0.0967612490057945,0.0042481422424316,0.2373782992362976,0.0384281314909458,-0.1902161985635757,-2.656285285949707
0.258810546875,9.62807273864746,1.8305083513259888,-0.3461804687976837,-0.05467239767313,-0.0274889152497053,-0.0335975624620914,-36.150001525878906,-38.51250076293945,18.506250381469727,0.9664250612258912,0.0958220809698104,0.0048599690198898,0.2383635193109512,0.0369511768221855,-0.1886434704065323,-2.654460430145264
0.277635009765625,9.629912376403809,1.8227026462554927,-0.3360455334186554,-0.0656679645180702,-0.0189368072897195,-0.0348192937672138,-35.94375228881836,-38.51250076293945,18.037500381469727,0.9655276536941528,0.0948739498853683,0.0059163211844861,0.2423225790262222,0.0351769290864467,-0.1871649920940399,-2.6464998722076416
0.296459716796875,9.629669189453123,1.824496507644653,-0.3332706987857818,-0.0387899130582809,-0.006719512399286,-0.006719512399286,-36.150001525878906,-38.625,17.681251525878906,0.9656659960746764,0.0947244688868522,0.0060642170719802,0.2418258339166641,0.0347134321928024,-0.1869647204875946,-2.647582530975342
0.3152841796875,9.629573822021484,1.825416922569275,-0.3309922814369201,-0.0143553223460912,-0.0250454563647508,0.0384844802320003,-36.13125228881836,-38.64375305175781,17.850000381469727,0.96596497297287,0.0948370397090911,0.0061116707511246,0.2405832111835479,0.0344336815178394,-0.1872516125440597,-2.6501715183258057
0.33410888671875,9.629836082458496,1.8245577812194824,-0.3280863165855407,-0.0094684036448597,-0.0616973415017128,0.0445931293070316,-36.09375,-38.45625305175781,17.64375114440918,0.9659674763679504,0.0947499498724937,0.0062053455039858,0.2406050562858581,0.0342100784182548,-0.1871269941329956,-2.650153398513794
0.352933349609375,9.629776000976562,1.8256866931915283,-0.3235568404197693,-0.0082466742023825,-0.0274889152497053,0.0311541035771369,-36.26250076293945,-38.70000076293945,17.681251525878906,0.96591979265213,0.0947565212845802,0.006417061202228,0.2407881915569305,0.0338334403932094,-0.187236800789833,-2.649806499481201
0.371758056640625,9.63082504272461,1.821373462677002,-0.316540777683258,-0.024129157885909,-0.026267185807228,-0.0054977829568088,-36.525001525878906,-38.25,18.131250381469727,0.9659957885742188,0.0946083590388298,0.0066630369983613,0.2405347824096679,0.0332260057330131,-0.1870772391557693,-2.650397300720215
0.39058251953125,9.631915092468262,1.817096471786499,-0.3078314065933227,-0.0216856990009546,-0.047036588191986,-0.0580321550369262,-36.45000076293945,-38.32500076293945,18.09375,0.9657629132270812,0.0942635163664817,0.0071107503026723,0.2415902316570282,0.0323792695999145,-0.1865890026092529,-2.6483139991760254
0.4094072265625,9.633988380432127,1.807808518409729,-0.297478586435318,-0.0155770517885684,-0.0641408041119575,-0.0995709598064422,-36.31875228881836,-38.34375,18.09375,0.9655740857124328,0.0938362702727317,0.0075855557806789,0.2424951344728469,0.0314074121415615,-0.1859606057405471,-2.646559476852417
0.42823193359375,9.63678741455078,1.794691562652588,-0.2860283553600311,-0.0070249447599053,-0.0580321550369262,-0.0934623107314109,-36.09375,-38.60625076293945,18.1875,0.965641438961029,0.093100257217884,0.007970199920237,0.2424984127283096,0.030280290171504,-0.1847171038389206,-2.646710157394409
0.447056396484375,9.639294624328612,1.7832940816879272,-0.2724790871143341,-0.0058032153174281,-0.0531452372670173,-0.047036588191986,-36.150001525878906,-38.64375305175781,18.375,0.9656073451042176,0.0923043861985206,0.0084539111703634,0.2429214864969253,0.0290095936506986,-0.1833931356668472,-2.6460063457489014
0.465881103515625,9.641082763671877,1.7754902839660645,-0.2598708570003509,-0.0192422401160001,-0.047036588191986,-0.0091629717499017,-36.243751525878906,-38.60625076293945,18.262500762939453,0.9654805660247804,0.0916536524891853,0.0090857008472085,0.2436480075120926,0.0275793578475713,-0.1824170798063278,-2.644674062728882
0.48470556640625,9.642292022705078,1.7709360122680664,-0.245689257979393,-0.0326812639832496,-0.0800232887268066,0.0140498895198106,-36.31875228881836,-38.51250076293945,18.243751525878903,0.965316355228424,0.0911628454923629,0.0097135780379176,0.2444571405649185,0.0262528471648693,-0.1817500442266464,-2.6431479454040527
0.5035302734375,9.642622947692873,1.7702471017837524,-0.2375898510217666,-0.0363464541733264,-0.0335975624620914,-0.0006108647794462,-36.618751525878906,-38.25,18.243751525878903,0.9652409553527832,0.0908654779195785,0.0103968000039458,0.2448372095823288,0.0248340982943773,-0.1815000623464584,-2.642503023147583
0.52235498046875,9.643125534057615,1.7676244974136353,-0.2366844713687896,-0.024129157885909,-0.0140498895198106,-0.0238237269222736,-36.525001525878906,-38.19375228881836,18.375,0.9649662971496582,0.0907684043049812,0.0106065711006522,0.2459443211555481,0.0245837271213531,-0.1813871711492538,-2.6402363777160645
0.541179443359375,9.644452095031738,1.7609407901763916,-0.2324224710464477,-0.0094684036448597,-0.0384844802320003,-0.0201585385948419,-36.58125305175781,-38.306251525878906,18.5625,0.9648710489273072,0.0905272662639617,0.0106739215552806,0.2464035153388977,0.0244155302643775,-0.1809401512145996,-2.6393163204193115
0.560004150390625,9.645471572875977,1.7560653686523438,-0.2269017100334167,-0.0045814858749508,-0.0189368072897195,-0.0116064306348562,-36.48750305175781,-38.34375,18.431251525878903,0.9648873209953308,0.0901167020201683,0.0109162302687764,0.2464797049760818,0.0237449444830417,-0.1802608221769333,-2.63924503326416
0.57882861328125,9.646356582641602,1.7514194250106812,-0.2252064049243927,-0.024129157885909,0.0054977829568088,-0.0238237269222736,-36.525001525878906,-38.34375,18.243751525878903,0.9649368524551392,0.0898588448762893,0.0110147083178162,0.2463755458593368,0.0234004221856594,-0.1798111200332641,-2.6395087242126465
0.5976533203125,9.647296905517578,1.746478796005249,-0.2232865542173385,-0.0351247265934944,-0.0201585385948419,-0.0189368072897195,-36.41250228881836,-38.400001525878906,18.168750762939453,0.964856505393982,0.0895987078547477,0.0110335554927587,0.2467839270830154,0.0233071856200695,-0.179304838180542,-2.638688802719116
0.616477783203125,9.647771835327148,1.744902491569519,-0.2149119824171066,-0.0326812639832496,-0.0507017783820629,-0.0018325943965464,-36.243751525878906,-38.19375228881836,18.01875114440918,0.9647163152694702,0.0893353596329689,0.0113021489232778,0.2474143058061599,0.0227642562240362,-0.1789121478796005,-2.63744592666626
