time,seconds_elapsed,magneticBearing
1751448481479609900,0.25060986328125,322.4158546203598
1751448481489610000,0.26060986328125,315.59993424967263
1751448481499609900,0.27060986328125,315.9901998771378
1751448481519609900,0.29060986328125,315.6969945473137
1751448481529610000,0.30060986328125,315.8550970176569
1751448481539609900,0.31060986328125,315.9805158841544
1751448481549610000,0.32060986328125,316.6523056367171
1751448481559609900,0.33060986328125,315.26648938258825
1751448481569610000,0.34060986328125,315.1305120823749
1751448481579609900,0.35060986328125,316.20746091599455
1751448481589610000,0.36060986328125,314.7475979680788
1751448481599609900,0.37060986328125,313.0067518991387
1751448481609610000,0.38060986328125,313.1775654326754
1751448481619609900,0.39060986328125,313.9390893400008
1751448481629610000,0.40060986328125,311.7754788341633
1751448481639609900,0.41060986328125,313.2642947940891
1751448481649610000,0.42060986328125,312.96908412836063
1751448481659609900,0.43060986328125,311.76029957463004
1751448481669610000,0.44060986328125,311.45763926038535
1751448481679609900,0.45060986328125,313.5839902400448
1751448481689610000,0.46060986328125,313.4518430100765
1751448481699609900,0.47060986328125,313.41618915575907
1751448481709610000,0.48060986328125,313.9583727220787
1751448481719609900,0.49060986328125,313.76949201970757
1751448481729610000,0.50060986328125,314.2891707298993
1751448481739609900,0.51060986328125,314.72321166192364
1751448481749610000,0.52060986328125,316.266776721838
1751448481759609900,0.53060986328125,315.45113929958075
1751448481769610000,0.54060986328125,313.96908260391206
1751448481779609900,0.55060986328125,313.16150859414086
1751448481789610000,0.56060986328125,314.7120828480266
1751448481799609900,0.57060986328125,313.88217651804314
1751448481809610000,0.58060986328125,315.1341832666864
1751448481819609900,0.59060986328125,313.78685694653376
1751448481829610000,0.60060986328125,313.8092658207142
1751448481839609900,0.61060986328125,315.6408656317535
1751448481849610000,0.62060986328125,315.396962765931
1751448481859609900,0.63060986328125,315.9348124996124
1751448481869610000,0.64060986328125,315.1367452302633
1751448481879609900,0.65060986328125,315.5644725023455
1751448481889610000,0.66060986328125,315.59680790986073
1751448481899609900,0.67060986328125,317.44966407586145
1751448481909610000,0.68060986328125,317.039808103308
1751448481919609900,0.69060986328125,314.51030359086246
1751448481929610000,0.70060986328125,315.15697394096486
1751448481939609900,0.71060986328125,316.86767993574676
1751448481949610000,0.72060986328125,317.0771750190959
1751448481959609900,0.73060986328125,317.476900258812
1751448481969610000,0.74060986328125,318.20299470245004
1751448481979609900,0.75060986328125,317.5718408435356
1751448481989610000,0.76060986328125,318.9542491321614
1751448481999609900,0.77060986328125,320.71059477690886
1751448482009610000,0.78060986328125,320.9605615176662
1751448482019609900,0.79060986328125,318.8140752948172
1751448482029610000,0.80060986328125,317.7263091807641
1751448482039609900,0.81060986328125,317.970229815027
1751448482049610000,0.82060986328125,317.55975586450603
1751448482059609900,0.83060986328125,316.4826181927122
1751448482069610000,0.84060986328125,315.7004024861077
1751448482079609900,0.85060986328125,313.745548092798
1751448482089610000,0.86060986328125,315.87245856807226
1751448482099609900,0.87060986328125,314.70002561653456
1751448482109610000,0.88060986328125,314.85040339179386
1751448482119609900,0.89060986328125,313.66086170302026
1751448482129610000,0.90060986328125,315
1751448482139609900,0.91060986328125,315.7326426498059
1751448482149610000,0.92060986328125,314.26735735019406
1751448482159609900,0.93060986328125,316.3603285405293
1751448482169610000,0.94060986328125,315.144321187722
1751448482179609900,0.95060986328125,315.41618370685256
1751448482189610000,0.96060986328125,315.9853331839216
1751448482199609900,0.97060986328125,315.7108292701007
1751448482209610000,0.98060986328125,312.74542509419894
1751448482219609900,0.99060986328125,314.55585483725474
1751448482229610000,1.00060986328125,316.46131001507115
1751448482239609900,1.01060986328125,317.1858007785141
1751448482249610000,1.02060986328125,316.66833665922144
1751448482259609900,1.03060986328125,317.59635952060756
1751448482269610000,1.04060986328125,317.2239625432105
1751448482279609900,1.05060986328125,318.5674388059168
1751448482289610000,1.06060986328125,321.6849659483685
1751448482299609900,1.07060986328125,322.8831410086792
1751448482309610000,1.08060986328125,322.0207789710478
1751448482319609900,1.09060986328125,320.24304817131093
1751448482329610000,1.10060986328125,321.89855369508575
1751448482339609900,1.11060986328125,321.8543303453365
1751448482349610000,1.12060986328125,321.7425887077225
1751448482359609900,1.13060986328125,321.7400568847538
1751448482369610000,1.14060986328125,318.09405819157433
1751448482379609900,1.15060986328125,315.5931027883872
1751448482389610000,1.16060986328125,315.8442970809551
1751448482399609900,1.17060986328125,316.07193608435773
1751448482409610000,1.18060986328125,315.23873041333326
1751448482419609900,1.19060986328125,315.7252224315719
1751448482429610000,1.20060986328125,316.10881394656695
1751448482439609900,1.21060986328125,316.31389299385364
1751448482449610000,1.22060986328125,317.3320226540651
1751448482459609900,1.23060986328125,318.3500783152476
1751448482469610000,1.24060986328125,316.86612030161314
1751448482479609900,1.25060986328125,316.62812343487684
1751448482489610000,1.26060986328125,315.7252242523721
1751448482499609900,1.27060986328125,313.5679039068477
1751448482509610000,1.28060986328125,311.4325611940832
1751448482519609900,1.29060986328125,310.99582658804
1751448482529610000,1.30060986328125,310.8510956601969
1751448482539609900,1.31060986328125,310.68937254706566
1751448482549610000,1.32060986328125,313.5534443505697
1751448482559609900,1.33060986328125,313.6881119063296
1751448482569610000,1.34060986328125,315.7364090265763
1751448482579609900,1.35060986328125,316.1873080391014
1751448482589610000,1.36060986328125,318.7152888607014
1751448482599609900,1.37060986328125,319.51017503058335
1751448482609610000,1.38060986328125,319.46281939391116
1751448482619609900,1.39060986328125,318.0864885131809
1751448482629610000,1.40060986328125,315.8223705964612
1751448482639609900,1.41060986328125,314.3130331996099
