time,seconds_elapsed,z,y,x
1750935420044093400,0.154093505859375,-50.062503814697266,21.67500114440918,-24.95625114440918
1750935420084093400,0.194093505859375,-49.406253814697266,20.83125114440918,-25.762500762939453
1750935420134093600,0.244093505859375,-49.44375228881836,20.90625,-25.575000762939453
1750935420154093600,0.264093505859375,-49.29375076293945,21.11250114440918,-25.406251907348633
1750935420164093400,0.274093505859375,-49.42500305175781,21.39375114440918,-25.462501525878906
1750935420174093600,0.284093505859375,-49.33125305175781,21.375,-25.537500381469727
1750935420184093400,0.294093505859375,-49.16250228881836,21.356250762939453,-25.51875114440918
1750935420194093600,0.304093505859375,-49.275001525878906,21.225000381469727,-25.781251907348633
1750935420204093400,0.314093505859375,-49.29375076293945,21.056251525878906,-25.743751525878906
1750935420214093600,0.324093505859375,-49.181251525878906,21.075000762939453,-25.837501525878906
1750935420224093400,0.334093505859375,-49.406253814697266,21,-25.781251907348633
1750935420234093600,0.344093505859375,-49.312503814697266,21,-26.006250381469727
1750935420244093400,0.354093505859375,-49.312503814697266,20.775001525878906,-26.118751525878906
1750935420254093600,0.364093505859375,-49.42500305175781,20.8125,-25.931251525878906
1750935420264093400,0.374093505859375,-49.61250305175781,20.73750114440918,-25.762500762939453
1750935420274093600,0.384093505859375,-49.687503814697266,20.681251525878906,-25.70625114440918
1750935420284093400,0.394093505859375,-49.968753814697266,20.73750114440918,-25.725000381469727
1750935420294093600,0.404093505859375,-50.13750076293945,20.756250381469727,-25.725000381469727
1750935420304093400,0.414093505859375,-49.837501525878906,20.4375,-25.837501525878906
1750935420314093600,0.424093505859375,-49.931251525878906,20.568750381469727,-25.575000762939453
1750935420324093400,0.434093505859375,-50.13750076293945,20.756250381469727,-25.462501525878906
1750935420334093600,0.444093505859375,-50.10000228881836,20.943750381469727,-25.443750381469727
1750935420344093400,0.454093505859375,-49.98750305175781,21.09375,-25.631250381469727
1750935420354093600,0.464093505859375,-49.931251525878906,21.1875,-25.856250762939453
1750935420364093400,0.474093505859375,-49.72500228881836,21.11250114440918,-25.743751525878906
1750935420374093600,0.484093505859375,-49.53750228881836,21.056251525878906,-25.61250114440918
1750935420384093400,0.494093505859375,-49.57500076293945,21.30000114440918,-25.61250114440918
1750935420394093600,0.504093505859375,-49.66875076293945,21.131250381469727,-25.650001525878906
1750935420404093400,0.514093505859375,-49.51875305175781,21.01875114440918,-25.631250381469727
1750935420414093600,0.524093505859375,-49.57500076293945,20.756250381469727,-25.650001525878906
1750935420424093400,0.534093505859375,-49.51875305175781,20.775001525878906,-25.406251907348633
1750935420434093600,0.544093505859375,-49.57500076293945,20.8125,-25.275001525878906
1750935420444093400,0.554093505859375,-49.687503814697266,21.037500381469727,-25.443750381469727
1750935420454093600,0.564093505859375,-49.57500076293945,21.01875114440918,-25.350000381469727
1750935420464093400,0.574093505859375,-49.63125228881836,20.943750381469727,-25.368751525878906
1750935420474093600,0.584093505859375,-49.38750076293945,20.981250762939453,-25.33125114440918
1750935420484093400,0.594093505859375,-49.29375076293945,20.981250762939453,-25.312501907348633
1750935420494093600,0.604093505859375,-49.25625228881836,21.09375,-25.350000381469727
1750935420504093400,0.614093505859375,-49.500003814697266,21.11250114440918,-25.462501525878906
1750935420514093600,0.624093505859375,-49.500003814697266,21,-25.631250381469727
1750935420524093400,0.634093505859375,-49.275001525878906,20.756250381469727,-25.725000381469727
1750935420534093600,0.644093505859375,-49.53750228881836,20.90625,-25.950000762939453
1750935420544093400,0.654093505859375,-49.42500305175781,20.962501525878906,-25.98750114440918
1750935420554093600,0.664093505859375,-49.91250228881836,21.056251525878906,-26.250001907348633
1750935420564093400,0.674093505859375,-49.89375305175781,21.01875114440918,-26.381250381469727
1750935420574093600,0.684093505859375,-49.85625076293945,21.131250381469727,-26.250001907348633
1750935420584093400,0.694093505859375,-49.687503814697266,20.850000381469727,-26.36250114440918
1750935420594093600,0.704093505859375,-49.743751525878906,21.09375,-26.08125114440918
1750935420604093400,0.714093505859375,-49.875003814697266,21.075000762939453,-25.781251907348633
1750935420614093600,0.724093505859375,-49.95000076293945,20.887500762939453,-25.912500381469727
1750935420634093600,0.744093505859375,-49.89375305175781,20.92500114440918,-25.593751907348633
1750935420644093400,0.754093505859375,-49.95000076293945,20.868751525878906,-25.481250762939453
1750935420654093600,0.764093505859375,-49.837501525878906,20.775001525878906,-25.51875114440918
1750935420664093400,0.774093505859375,-49.781253814697266,21.075000762939453,-25.368751525878906
1750935420674093600,0.784093505859375,-49.781253814697266,21.037500381469727,-25.406251907348633
1750935420684093400,0.794093505859375,-49.66875076293945,21.168750762939453,-25.575000762939453
1750935420694093600,0.804093505859375,-49.42500305175781,21.431251525878906,-25.368751525878906
1750935420704093400,0.814093505859375,-49.368751525878906,21.262500762939453,-25.350000381469727
1750935420714093600,0.824093505859375,-49.29375076293945,21.168750762939453,-25.443750381469727
1750935420724093400,0.834093505859375,-49.48125076293945,21.20625114440918,-25.312501907348633
1750935420734093600,0.844093505859375,-49.76250076293945,21.11250114440918,-25.462501525878906
1750935420744093400,0.854093505859375,-49.781253814697266,20.887500762939453,-25.668750762939453
1750935420754093600,0.864093505859375,-49.687503814697266,20.868751525878906,-25.912500381469727
1750935420764093400,0.874093505859375,-49.556251525878906,20.8125,-25.89375114440918
1750935420774093600,0.884093505859375,-49.743751525878906,20.681251525878906,-25.837501525878906
1750935420784093400,0.894093505859375,-49.875003814697266,20.775001525878906,-25.89375114440918
1750935420794093600,0.904093505859375,-49.85625076293945,20.775001525878906,-25.762500762939453
