t,gx,gy,gz,ax,ay,az,temp
4903,88.00,-28.00,-162.00,808.00,-124.00,18236.00,-4208.00
4960,94.00,-18.00,-159.00,944.00,-120.00,18424.00,-4224.00
5016,110.00,1.00,-139.00,908.00,-64.00,18588.00,-4224.00
5072,120.00,5.00,-192.00,804.00,-100.00,18288.00,-4240.00
5129,111.00,-15.00,-157.00,900.00,-76.00,18424.00,-4224.00
5185,86.00,-7.00,-181.00,896.00,-124.00,18332.00,-4240.00
5241,96.00,11.00,-164.00,964.00,-72.00,18344.00,-4256.00
5298,108.00,13.00,-156.00,996.00,-268.00,18376.00,-4208.00
5354,100.00,15.00,-171.00,916.00,-112.00,18404.00,-4208.00
5410,108.00,2.00,-152.00,1040.00,-116.00,18300.00,-4192.00
5467,93.00,-1.00,-185.00,888.00,-204.00,18408.00,-4224.00
5523,93.00,-8.00,-162.00,940.00,-164.00,18432.00,-4192.00
5579,116.00,17.00,-175.00,988.00,-104.00,18480.00,-4224.00
5636,108.00,-18.00,-154.00,856.00,-104.00,18328.00,-4208.00
5693,102.00,-6.00,-182.00,1040.00,-124.00,18368.00,-4208.00
5749,113.00,-2.00,-173.00,880.00,-168.00,18412.00,-4224.00
5806,90.00,-10.00,-147.00,884.00,-8.00,18356.00,-4224.00
5862,108.00,-12.00,-153.00,892.00,-204.00,18468.00,-4224.00
5918,110.00,-31.00,-162.00,864.00,-128.00,18348.00,-4224.00
5975,116.00,-16.00,-183.00,928.00,-68.00,18404.00,-4240.00
6031,98.00,9.00,-172.00,944.00,-104.00,18476.00,-4224.00
6087,107.00,-20.00,-150.00,916.00,-164.00,18452.00,-4240.00
6144,110.00,-21.00,-153.00,932.00,-144.00,18480.00,-4208.00
6200,96.00,-9.00,-152.00,1008.00,20.00,18444.00,-4192.00
6256,84.00,6.00,-163.00,944.00,-20.00,18536.00,-4224.00
6312,117.00,-38.00,-164.00,912.00,-132.00,18260.00,-4224.00
6369,105.00,2.00,-170.00,848.00,-32.00,18440.00,-4224.00
6425,103.00,-22.00,-185.00,1008.00,-136.00,18436.00,-4240.00
6481,97.00,1.00,-170.00,1012.00,-56.00,18368.00,-4240.00
6538,107.00,4.00,-174.00,884.00,-128.00,18492.00,-4224.00
6594,96.00,9.00,-168.00,952.00,-20.00,18368.00,-4208.00
6650,121.00,-22.00,-200.00,940.00,-96.00,18316.00,-4256.00
6707,118.00,-5.00,-177.00,912.00,-188.00,18488.00,-4208.00
6763,111.00,5.00,-162.00,1000.00,-144.00,18532.00,-4208.00
6819,67.00,-19.00,-182.00,944.00,-72.00,18364.00,-4224.00
6876,98.00,-7.00,-172.00,916.00,-108.00,18548.00,-4208.00
6932,99.00,-12.00,-172.00,956.00,-120.00,18504.00,-4192.00
6988,93.00,-25.00,-163.00,848.00,-132.00,18420.00,-4192.00
7045,107.00,9.00,-163.00,864.00,-108.00,18468.00,-4240.00
7101,111.00,-39.00,-176.00,968.00,-128.00,18316.00,-4224.00
