t,gx,gy,gz,ax,ay,az,temp
4686,80.00,20.00,-195.00,1840.00,-12048.00,7680.00,-3328.00
4743,87.00,9.00,-205.00,1860.00,-12056.00,7824.00,-3328.00
4799,92.00,0.00,-181.00,1852.00,-12116.00,7784.00,-3344.00
4855,103.00,12.00,-178.00,1872.00,-11988.00,7768.00,-3344.00
4912,101.00,39.00,-205.00,1856.00,-12036.00,7788.00,-3296.00
4969,90.00,25.00,-184.00,1840.00,-12048.00,7800.00,-3328.00
5025,90.00,26.00,-165.00,1876.00,-12124.00,7956.00,-3312.00
5082,114.00,16.00,-187.00,1892.00,-12100.00,7904.00,-3376.00
5138,94.00,-5.00,-201.00,1864.00,-12144.00,7644.00,-3344.00
5194,91.00,-17.00,-194.00,1884.00,-12060.00,7804.00,-3344.00
5251,74.00,15.00,-211.00,1920.00,-12084.00,7764.00,-3360.00
5307,91.00,7.00,-193.00,1792.00,-11984.00,7860.00,-3344.00
5363,84.00,11.00,-201.00,1852.00,-11936.00,7800.00,-3328.00
5421,124.00,-4.00,-171.00,1780.00,-12024.00,7848.00,-3344.00
5477,91.00,18.00,-186.00,1904.00,-12112.00,7688.00,-3328.00
5533,86.00,9.00,-193.00,1772.00,-12116.00,7660.00,-3344.00
5590,94.00,9.00,-216.00,1832.00,-12008.00,7712.00,-3344.00
5646,78.00,7.00,-190.00,1784.00,-11984.00,7788.00,-3328.00
5702,87.00,16.00,-183.00,1980.00,-12080.00,7792.00,-3328.00
5758,94.00,14.00,-203.00,1864.00,-12008.00,7864.00,-3344.00
5815,92.00,-25.00,-201.00,1916.00,-12044.00,7756.00,-3296.00
5872,101.00,22.00,-214.00,1864.00,-12068.00,7812.00,-3344.00
5928,72.00,15.00,-183.00,1880.00,-12124.00,7756.00,-3312.00
5985,82.00,6.00,-183.00,1836.00,-12088.00,7720.00,-3328.00
6041,82.00,0.00,-204.00,1836.00,-11912.00,7664.00,-3328.00
6097,90.00,9.00,-192.00,1856.00,-12048.00,7852.00,-3312.00
6154,84.00,9.00,-180.00,1856.00,-12012.00,7688.00,-3344.00
6210,87.00,25.00,-194.00,1828.00,-11980.00,7688.00,-3328.00
6266,87.00,8.00,-189.00,1900.00,-12052.00,7816.00,-3312.00
6323,100.00,31.00,-175.00,1844.00,-12064.00,7944.00,-3296.00
6380,99.00,39.00,-212.00,1960.00,-12112.00,7776.00,-3344.00
6436,80.00,26.00,-215.00,1920.00,-12068.00,7640.00,-3328.00
6493,82.00,20.00,-202.00,1864.00,-12096.00,7740.00,-3360.00
6549,80.00,4.00,-195.00,1792.00,-12028.00,7620.00,-3312.00
6605,80.00,-10.00,-174.00,1784.00,-12064.00,7852.00,-3328.00
6662,95.00,-2.00,-203.00,1852.00,-12048.00,7636.00,-3344.00
6718,113.00,16.00,-191.00,1772.00,-12072.00,7796.00,-3344.00
6775,96.00,16.00,-190.00,1856.00,-11972.00,7748.00,-3344.00
6832,94.00,-8.00,-187.00,1784.00,-12072.00,7896.00,-3312.00
6888,88.00,21.00,-185.00,1868.00,-12084.00,7828.00,-3328.00
6944,96.00,16.00,-195.00,1892.00,-12132.00,7872.00,-3312.00
7001,98.00,21.00,-194.00,1824.00,-12072.00,7836.00,-3328.00
7057,94.00,11.00,-179.00,1720.00,-12132.00,7804.00,-3344.00
7113,81.00,-4.00,-177.00,1796.00,-12164.00,7896.00,-3360.00
7170,85.00,28.00,-198.00,1900.00,-12104.00,7876.00,-3360.00
7227,107.00,12.00,-192.00,1824.00,-12016.00,7688.00,-3312.00
7283,97.00,14.00,-199.00,1840.00,-12060.00,7796.00,-3328.00
7340,97.00,22.00,-199.00,1788.00,-12084.00,7880.00,-3344.00
7396,91.00,-15.00,-190.00,1860.00,-12012.00,7760.00,-3328.00
7452,77.00,31.00,-198.00,1892.00,-12136.00,7708.00,-3312.00
7508,101.00,-7.00,-178.00,1872.00,-12160.00,7824.00,-3360.00
7566,93.00,4.00,-160.00,1792.00,-11996.00,7812.00,-3312.00
7622,95.00,7.00,-185.00,1888.00,-12024.00,7884.00,-3360.00
7678,70.00,8.00,-205.00,1892.00,-12088.00,7748.00,-3296.00
7735,88.00,14.00,-196.00,1800.00,-12052.00,7760.00,-3376.00
7791,89.00,11.00,-187.00,1896.00,-12028.00,7816.00,-3328.00
7847,97.00,8.00,-186.00,1812.00,-12036.00,7628.00,-3312.00
7904,90.00,41.00,-196.00,1804.00,-12028.00,7672.00,-3328.00
7960,86.00,2.00,-194.00,1820.00,-12072.00,7844.00,-3344.00
8016,103.00,7.00,-177.00,1840.00,-12068.00,7764.00,-3328.00
8074,86.00,19.00,-177.00,1816.00,-11972.00,7708.00,-3312.00
8130,103.00,5.00,-201.00,1832.00,-12068.00,7664.00,-3328.00
8186,89.00,0.00,-203.00,1816.00,-12036.00,7796.00,-3344.00
8243,87.00,5.00,-194.00,1848.00,-12036.00,7820.00,-3360.00
8299,90.00,19.00,-213.00,1892.00,-12068.00,7828.00,-3312.00
8355,77.00,-4.00,-217.00,1792.00,-12060.00,7844.00,-3328.00
8412,102.00,24.00,-179.00,1892.00,-12092.00,7772.00,-3344.00
8468,112.00,37.00,-186.00,1864.00,-12096.00,7788.00,-3360.00
8525,73.00,0.00,-182.00,1736.00,-11968.00,7828.00,-3296.00
8582,99.00,-5.00,-178.00,1844.00,-12108.00,7880.00,-3344.00
8638,102.00,29.00,-192.00,1808.00,-12144.00,7640.00,-3328.00
8694,109.00,12.00,-189.00,1792.00,-11988.00,7788.00,-3344.00
8751,89.00,13.00,-172.00,1892.00,-12076.00,7648.00,-3344.00
8807,102.00,-1.00,-192.00,1972.00,-11984.00,7776.00,-3328.00
8863,95.00,6.00,-220.00,1792.00,-12036.00,7896.00,-3312.00
8920,102.00,10.00,-215.00,1816.00,-12060.00,7808.00,-3328.00
8977,93.00,14.00,-199.00,1892.00,-12052.00,7812.00,-3344.00
9033,79.00,7.00,-183.00,1844.00,-12048.00,7672.00,-3328.00
9090,81.00,10.00,-175.00,1824.00,-12144.00,7724.00,-3344.00
9146,91.00,-11.00,-188.00,1788.00,-12120.00,7680.00,-3360.00
9202,98.00,13.00,-198.00,1728.00,-12028.00,7832.00,-3312.00
9259,103.00,-1.00,-185.00,1816.00,-12040.00,7732.00,-3360.00
9315,94.00,5.00,-187.00,1892.00,-12072.00,7864.00,-3376.00
9372,76.00,18.00,-192.00,1760.00,-12084.00,7732.00,-3344.00
9428,102.00,14.00,-180.00,1892.00,-12084.00,7840.00,-3360.00
9485,104.00,54.00,-186.00,1884.00,-12172.00,7784.00,-3312.00
9541,101.00,-8.00,-177.00,1852.00,-12092.00,7864.00,-3360.00
9597,81.00,14.00,-201.00,1848.00,-12064.00,7860.00,-3344.00
9654,78.00,16.00,-182.00,1840.00,-12032.00,7776.00,-3328.00
9710,94.00,1.00,-202.00,1804.00,-12112.00,7768.00,-3344.00
9767,86.00,-8.00,-175.00,1932.00,-12140.00,7716.00,-3344.00
9824,93.00,40.00,-193.00,1860.00,-12144.00,7904.00,-3328.00
9880,89.00,1.00,-187.00,1828.00,-12116.00,7844.00,-3344.00
9936,115.00,25.00,-198.00,1824.00,-12064.00,7856.00,-3312.00
9993,84.00,22.00,-180.00,1896.00,-12068.00,7904.00,-3360.00
10049,99.00,14.00,-198.00,1768.00,-12040.00,7880.00,-3344.00
10105,88.00,6.00,-194.00,1796.00,-11980.00,7780.00,-3328.00
10163,84.00,-5.00,-189.00,1864.00,-12136.00,7912.00,-3312.00
10219,56.00,-3.00,-185.00,1944.00,-12060.00,7880.00,-3360.00
10275,98.00,-10.00,-179.00,1876.00,-12072.00,7896.00,-3344.00
10332,82.00,7.00,-188.00,1860.00,-12048.00,7732.00,-3328.00
10388,76.00,22.00,-194.00,1812.00,-12144.00,7800.00,-3376.00
10444,98.00,-11.00,-162.00,1788.00,-12092.00,7708.00,-3328.00
10502,103.00,13.00,-205.00,1884.00,-12004.00,7752.00,-3312.00
10558,78.00,7.00,-210.00,1864.00,-11996.00,7916.00,-3312.00
10614,107.00,-24.00,-198.00,1856.00,-12140.00,7848.00,-3360.00
10671,90.00,22.00,-183.00,1888.00,-12040.00,7716.00,-3344.00
10727,92.00,9.00,-215.00,1844.00,-12048.00,7812.00,-3312.00
10783,96.00,13.00,-187.00,1932.00,-12032.00,7788.00,-3280.00
10841,92.00,21.00,-181.00,1900.00,-12020.00,7760.00,-3296.00
10897,101.00,11.00,-191.00,1804.00,-11988.00,7980.00,-3344.00
10953,85.00,40.00,-190.00,1816.00,-12104.00,7696.00,-3312.00
11010,86.00,-25.00,-210.00,1860.00,-12116.00,7692.00,-3328.00
11066,99.00,26.00,-167.00,1840.00,-12052.00,7536.00,-3344.00
11123,106.00,-14.00,-206.00,1772.00,-12044.00,8056.00,-3328.00
11180,96.00,28.00,-175.00,1876.00,-11992.00,7756.00,-3328.00
11236,64.00,14.00,-190.00,1812.00,-12024.00,7836.00,-3344.00
11292,90.00,16.00,-190.00,1840.00,-12108.00,7712.00,-3328.00
11348,61.00,53.00,-187.00,1828.00,-12064.00,7720.00,-3344.00
11406,101.00,6.00,-191.00,1772.00,-12036.00,7932.00,-3296.00
11462,95.00,4.00,-188.00,1908.00,-12040.00,7976.00,-3312.00
11518,86.00,21.00,-175.00,1832.00,-11996.00,7836.00,-3328.00
11575,99.00,-3.00,-190.00,1840.00,-12160.00,7652.00,-3312.00
11631,88.00,-9.00,-192.00,1832.00,-12144.00,7828.00,-3328.00
11687,78.00,10.00,-176.00,1732.00,-12136.00,7756.00,-3344.00
11745,79.00,-24.00,-189.00,1880.00,-12068.00,7876.00,-3328.00
11801,78.00,10.00,-192.00,1880.00,-12080.00,7792.00,-3344.00
