t,gx,gy,gz,ax,ay,az,temp
4579,96.00,8.00,-178.00,-14636.00,-12428.00,-9164.00,-3200.00
4635,92.00,-6.00,-202.00,-14824.00,-12480.00,-9084.00,-3184.00
4692,86.00,62.00,-191.00,-14728.00,-12372.00,-9120.00,-3184.00
4749,96.00,-10.00,-176.00,-14748.00,-12376.00,-9116.00,-3200.00
4805,73.00,42.00,-184.00,-14668.00,-12444.00,-8948.00,-3200.00
4861,82.00,-2.00,-178.00,-14736.00,-12428.00,-9180.00,-3168.00
4918,69.00,31.00,-187.00,-14692.00,-12404.00,-9284.00,-3184.00
4975,70.00,-2.00,-194.00,-14724.00,-12588.00,-9120.00,-3216.00
5031,81.00,-9.00,-185.00,-14732.00,-12412.00,-9128.00,-3168.00
5088,85.00,0.00,-210.00,-14760.00,-12420.00,-9068.00,-3200.00
5144,95.00,2.00,-186.00,-14800.00,-12428.00,-9140.00,-3184.00
5200,84.00,-18.00,-171.00,-14744.00,-12456.00,-9228.00,-3168.00
5257,105.00,18.00,-183.00,-14768.00,-12460.00,-9044.00,-3200.00
5314,81.00,-21.00,-182.00,-14828.00,-12308.00,-9096.00,-3200.00
5370,87.00,28.00,-197.00,-14728.00,-12456.00,-9136.00,-3200.00
5427,93.00,-3.00,-197.00,-14636.00,-12512.00,-9144.00,-3200.00
5483,93.00,0.00,-195.00,-14664.00,-12404.00,-9188.00,-3184.00
5539,80.00,-28.00,-189.00,-14748.00,-12412.00,-9128.00,-3200.00
5597,78.00,44.00,-184.00,-14812.00,-12340.00,-9208.00,-3184.00
5653,81.00,4.00,-187.00,-14764.00,-12516.00,-9252.00,-3184.00
5709,86.00,50.00,-218.00,-14832.00,-12468.00,-9144.00,-3168.00
5766,78.00,-50.00,-217.00,-14828.00,-12420.00,-9192.00,-3200.00
5822,83.00,17.00,-166.00,-14728.00,-12472.00,-9072.00,-3184.00
5879,78.00,10.00,-195.00,-14752.00,-12404.00,-9116.00,-3216.00
5936,96.00,42.00,-202.00,-14596.00,-12416.00,-9104.00,-3184.00
5992,89.00,32.00,-203.00,-14772.00,-12472.00,-9152.00,-3200.00
6048,98.00,-41.00,-202.00,-14724.00,-12432.00,-9152.00,-3184.00
6105,96.00,46.00,-181.00,-14736.00,-12472.00,-9212.00,-3184.00
6162,95.00,26.00,-192.00,-14844.00,-12500.00,-9188.00,-3152.00
6218,97.00,23.00,-172.00,-14672.00,-12400.00,-9224.00,-3184.00
6275,94.00,-25.00,-199.00,-14776.00,-12440.00,-9168.00,-3168.00
6331,94.00,12.00,-194.00,-14728.00,-12396.00,-9328.00,-3168.00
6387,96.00,11.00,-183.00,-14760.00,-12368.00,-9236.00,-3168.00
6445,87.00,4.00,-196.00,-14732.00,-12444.00,-9176.00,-3184.00
6501,83.00,9.00,-156.00,-14704.00,-12440.00,-9112.00,-3184.00
6557,82.00,6.00,-174.00,-14700.00,-12524.00,-9152.00,-3184.00
6614,72.00,26.00,-179.00,-14740.00,-12472.00,-9140.00,-3184.00
6670,94.00,-35.00,-214.00,-14776.00,-12488.00,-9116.00,-3184.00
6727,79.00,57.00,-204.00,-14744.00,-12500.00,-9136.00,-3168.00
6784,76.00,-11.00,-194.00,-14768.00,-12436.00,-9132.00,-3200.00
6840,89.00,46.00,-192.00,-14732.00,-12484.00,-8904.00,-3152.00
6896,85.00,4.00,-192.00,-14648.00,-12496.00,-9340.00,-3152.00
6952,100.00,-7.00,-195.00,-14724.00,-12480.00,-9064.00,-3200.00
7009,84.00,54.00,-202.00,-14724.00,-12496.00,-9264.00,-3200.00
7066,81.00,9.00,-180.00,-14680.00,-12400.00,-9116.00,-3152.00
7122,82.00,2.00,-172.00,-14772.00,-12468.00,-9172.00,-3200.00
7179,87.00,-5.00,-171.00,-14752.00,-12464.00,-9104.00,-3216.00
7235,91.00,16.00,-159.00,-14740.00,-12496.00,-9288.00,-3168.00
7291,80.00,20.00,-194.00,-14804.00,-12480.00,-9172.00,-3168.00
7349,89.00,34.00,-179.00,-14724.00,-12420.00,-8988.00,-3152.00
7405,94.00,0.00,-181.00,-14684.00,-12456.00,-9048.00,-3184.00
7461,89.00,30.00,-199.00,-14708.00,-12440.00,-9196.00,-3200.00
7518,107.00,-34.00,-180.00,-14692.00,-12352.00,-9120.00,-3152.00
7574,73.00,35.00,-175.00,-14760.00,-12512.00,-9204.00,-3216.00
7631,92.00,16.00,-182.00,-14720.00,-12420.00,-9096.00,-3184.00
7688,91.00,8.00,-179.00,-14680.00,-12492.00,-9032.00,-3200.00
7744,74.00,5.00,-203.00,-14724.00,-12396.00,-9164.00,-3184.00
7800,109.00,7.00,-163.00,-14688.00,-12512.00,-9028.00,-3200.00
7857,77.00,19.00,-172.00,-14724.00,-12460.00,-9180.00,-3168.00
7913,95.00,-16.00,-187.00,-14820.00,-12332.00,-9060.00,-3184.00
7970,96.00,26.00,-191.00,-14680.00,-12428.00,-9200.00,-3184.00
8027,85.00,-1.00,-201.00,-14744.00,-12380.00,-9140.00,-3168.00
8083,84.00,-1.00,-183.00,-14688.00,-12376.00,-9128.00,-3152.00
8139,91.00,3.00,-205.00,-14748.00,-12500.00,-9140.00,-3168.00
8196,83.00,30.00,-174.00,-14644.00,-12392.00,-9128.00,-3184.00
8253,78.00,-12.00,-176.00,-14752.00,-12492.00,-9240.00,-3184.00
8309,95.00,-1.00,-207.00,-14784.00,-12384.00,-9044.00,-3168.00
8366,103.00,-4.00,-183.00,-14664.00,-12400.00,-9100.00,-3200.00
8422,101.00,-16.00,-190.00,-14792.00,-12400.00,-9104.00,-3184.00
8478,78.00,-5.00,-186.00,-14680.00,-12452.00,-9184.00,-3184.00
8536,89.00,-54.00,-195.00,-14812.00,-12412.00,-9032.00,-3200.00
8592,98.00,76.00,-196.00,-14788.00,-12376.00,-9096.00,-3168.00
8648,98.00,-19.00,-177.00,-14664.00,-12460.00,-9044.00,-3184.00
8705,89.00,70.00,-185.00,-14652.00,-12424.00,-9112.00,-3168.00
8761,101.00,3.00,-176.00,-14724.00,-12428.00,-9212.00,-3168.00
8818,99.00,-40.00,-212.00,-14676.00,-12392.00,-9044.00,-3184.00
8875,79.00,22.00,-191.00,-14776.00,-12368.00,-9244.00,-3184.00
8931,94.00,-36.00,-185.00,-14708.00,-12352.00,-9040.00,-3168.00
8987,96.00,20.00,-193.00,-14704.00,-12420.00,-9164.00,-3136.00
9043,87.00,22.00,-206.00,-14720.00,-12420.00,-8904.00,-3216.00
9101,90.00,49.00,-180.00,-14716.00,-12440.00,-9228.00,-3184.00
9157,85.00,31.00,-198.00,-14776.00,-12476.00,-9020.00,-3168.00
9213,68.00,-27.00,-182.00,-14672.00,-12456.00,-9188.00,-3184.00
9270,104.00,34.00,-211.00,-14764.00,-12420.00,-9176.00,-3152.00
9326,98.00,25.00,-151.00,-14796.00,-12388.00,-9192.00,-3152.00
9383,99.00,16.00,-196.00,-14708.00,-12384.00,-9100.00,-3184.00
9440,82.00,-2.00,-182.00,-14688.00,-12428.00,-9160.00,-3152.00
9496,86.00,0.00,-192.00,-14632.00,-12420.00,-9152.00,-3200.00
9552,92.00,86.00,-194.00,-14712.00,-12400.00,-9120.00,-3152.00
9609,90.00,-6.00,-194.00,-14628.00,-12352.00,-9108.00,-3200.00
9666,84.00,1.00,-171.00,-14824.00,-12508.00,-9104.00,-3168.00
9722,79.00,-14.00,-169.00,-14688.00,-12428.00,-9168.00,-3184.00
9779,86.00,-19.00,-186.00,-14692.00,-12444.00,-9124.00,-3216.00
9835,82.00,-14.00,-182.00,-14680.00,-12344.00,-9156.00,-3168.00
9891,77.00,15.00,-160.00,-14732.00,-12500.00,-9168.00,-3168.00
9949,91.00,32.00,-172.00,-14800.00,-12504.00,-9188.00,-3184.00
10005,82.00,-9.00,-168.00,-14764.00,-12416.00,-9012.00,-3184.00
10061,93.00,-4.00,-188.00,-14720.00,-12392.00,-9120.00,-3200.00
10118,82.00,-30.00,-185.00,-14704.00,-12348.00,-9216.00,-3184.00
10174,104.00,13.00,-176.00,-14704.00,-12416.00,-9052.00,-3184.00
10231,91.00,15.00,-188.00,-14712.00,-12420.00,-9144.00,-3216.00
10288,87.00,31.00,-155.00,-14652.00,-12392.00,-9108.00,-3184.00
10344,95.00,62.00,-179.00,-14784.00,-12332.00,-9028.00,-3184.00
10400,95.00,2.00,-189.00,-14744.00,-12488.00,-9052.00,-3184.00
10458,96.00,-1.00,-188.00,-14700.00,-12428.00,-9164.00,-3168.00
10514,81.00,38.00,-181.00,-14780.00,-12476.00,-9160.00,-3168.00
10570,91.00,-11.00,-170.00,-14656.00,-12460.00,-9092.00,-3184.00
10627,91.00,26.00,-196.00,-14772.00,-12348.00,-9208.00,-3184.00
10684,83.00,12.00,-207.00,-14704.00,-12540.00,-9220.00,-3152.00
10740,92.00,-11.00,-187.00,-14648.00,-12416.00,-9196.00,-3120.00
10797,91.00,24.00,-187.00,-14840.00,-12400.00,-9060.00,-3168.00
10853,82.00,14.00,-177.00,-14764.00,-12480.00,-9016.00,-3168.00
10910,96.00,27.00,-174.00,-14740.00,-12408.00,-9172.00,-3136.00
10967,86.00,22.00,-166.00,-14692.00,-12388.00,-9176.00,-3184.00
11023,92.00,-9.00,-171.00,-14748.00,-12452.00,-9084.00,-3152.00
11079,86.00,57.00,-187.00,-14656.00,-12308.00,-9288.00,-3184.00
11136,81.00,10.00,-185.00,-14820.00,-12336.00,-9120.00,-3168.00
11193,94.00,16.00,-173.00,-14816.00,-12468.00,-9040.00,-3168.00
11249,108.00,-6.00,-170.00,-14680.00,-12392.00,-9224.00,-3200.00
11305,100.00,25.00,-199.00,-14784.00,-12360.00,-9176.00,-3168.00
11363,83.00,19.00,-166.00,-14800.00,-12540.00,-9088.00,-3200.00
11419,100.00,15.00,-201.00,-14840.00,-12404.00,-9096.00,-3200.00
11475,89.00,-3.00,-181.00,-14700.00,-12424.00,-9068.00,-3184.00
11532,95.00,-5.00,-195.00,-14720.00,-12448.00,-9000.00,-3200.00
11588,89.00,35.00,-187.00,-14804.00,-12500.00,-9064.00,-3168.00
11645,58.00,30.00,-178.00,-14764.00,-12504.00,-9180.00,-3168.00
11702,94.00,-11.00,-175.00,-14696.00,-12440.00,-9020.00,-3200.00
11758,92.00,12.00,-192.00,-14848.00,-12504.00,-9160.00,-3168.00
11814,98.00,6.00,-192.00,-14736.00,-12308.00,-9040.00,-3168.00
11872,78.00,67.00,-204.00,-14648.00,-12420.00,-9108.00,-3216.00
