time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1750927189554664200,0.144664306640625,-0.2056182473897934,-0.02552804909646511,-0.010008933953940868,0.9782480597496033,-0.05409017205238342,0.00908450037240982,0.4145946204662323
1750927189573488600,0.163488525390625,-0.19600656628608704,-0.022187640890479088,-0.019898582249879837,0.9801495671272278,-0.05134104937314987,0.030313966795802116,0.39552372694015503
1750927189601725000,0.191724853515625,-0.21764063835144043,-0.013857757672667503,-0.020526424050331116,0.9757146835327148,-0.03600582480430603,0.03403041139245033,0.43954262137413025
1750927189629961500,0.21996142578125,-0.24900314211845398,-0.006785813253372908,-0.013356844894587994,0.9683867692947388,-0.01980067789554596,0.0224917009472847,0.5035821199417114
1750927189648785700,0.23878564453125,-0.26243430376052856,-0.0010061358334496617,-0.009518077597022057,0.964902400970459,-0.006938545498996973,0.01784088835120201,0.531174898147583
1750927189667609900,0.25760986328125,-0.2756088674068451,0.0027353097684681416,-0.010006463155150414,0.9612138867378235,-0.00025735978852026165,0.02074594236910343,0.5584796667098999
1750927189686434300,0.276434326171875,-0.281314492225647,0.005225013941526413,-0.010910873301327229,0.9595393538475037,0.003889558371156454,0.023880839347839355,0.5703237652778625
1750927189705258500,0.295258544921875,-0.28728076815605164,0.0087859146296978,-0.010386657901108265,0.9577497839927673,0.010865236632525921,0.024946274235844612,0.5826933979988098
1750927189724083000,0.3140830078125,-0.29004958271980286,0.009365743957459927,-0.012665248475968838,0.9568819999694824,0.01058158092200756,0.029675710946321487,0.5884754657745361
1750927189742907100,0.3329072265625,-0.28364047408103943,0.007284452673047781,-0.015162418596446514,0.9587831497192383,0.005370057187974453,0.033213380724191666,0.5751712918281555
1750927189761731600,0.351731689453125,-0.27601659297943115,0.005540828220546246,-0.012842344120144844,0.9610511064529419,0.0035620161797851324,0.02774657867848873,0.5593011975288391
1750927189780555800,0.3705556640625,-0.277870237827301,0.0051494743674993515,-0.0075375777669250965,0.9605752229690552,0.00570486718788743,0.017343461513519287,0.5631272792816162
1750927189799380200,0.389380126953125,-0.28621914982795715,0.00449027307331562,-0.0020074702333658934,0.9581515789031982,0.007455794606357813,0.006417369935661554,0.5805404782295227
1750927189818204400,0.408204345703125,-0.2929863929748535,0.0013663885183632374,0.0028553407173603773,0.9561113715171814,0.004286051262170076,-0.00465939799323678,0.5947107076644897
1750927189837028600,0.427028564453125,-0.29420068860054016,-0.004642125219106674,0.0075155263766646385,0.9557028412818909,-0.004451504442840815,-0.017097484320402145,0.5972241163253784
1750927189855853000,0.44585302734375,-0.29154688119888306,-0.011371337808668613,0.013336502946913242,0.9563959836959839,-0.013982251286506653,-0.03214604780077934,0.5915560126304626
1750927189874677200,0.46467724609375,-0.2877751290798187,-0.016078021377325058,0.01677672751247883,0.9574160575866699,-0.021150551736354828,-0.04139014333486557,0.5835302472114563
1750927189893501700,0.483501708984375,-0.2856690585613251,-0.01922532543540001,0.01757672429084778,0.9579742550849915,-0.02682245709002018,-0.04467511922121048,0.5790120959281921
1750927189912326000,0.502325927734375,-0.28226006031036377,-0.021379368379712105,0.01721029356122017,0.9589452743530273,-0.03132468834519386,-0.045091819018125534,0.571813702583313
1750927189931150300,0.521150390625,-0.2792409658432007,-0.021952910348773003,0.017330480739474297,0.95981365442276,-0.03250207006931305,-0.045544110238552094,0.5654943585395813
1750927189949974500,0.539974609375,-0.27986329793930054,-0.02303866110742092,0.017830628901720047,0.9595977663993835,-0.0342801958322525,-0.04713326692581177,0.5667429566383362
1750927189968798700,0.558798828125,-0.2815547585487366,-0.02384421043097973,0.01888536848127842,0.959062933921814,-0.03515225276350975,-0.04967183619737625,0.5702264308929443
1750927189987623200,0.577623046875,-0.2822038233280182,-0.024757225066423416,0.01996481604874134,0.9588271379470825,-0.036264996975660324,-0.05228259786963463,0.5715304613113403
1750927190006447400,0.596447265625,-0.28286775946617126,-0.02591494843363762,0.01972578652203083,0.9586058259010315,-0.038587603718042374,-0.05250363051891327,0.5728650689125061
1750927190025271800,0.615271728515625,-0.2815502882003784,-0.02638443000614643,0.01866168901324272,0.9590020775794983,-0.04015936702489853,-0.05067196488380432,0.570107638835907
1750927190044096000,0.634095947265625,-0.2768753468990326,-0.026587704196572304,0.017335394397377968,0.9603815078735352,-0.04152902588248253,-0.04803862050175667,0.5603742599487305
1750927190062920400,0.65292041015625,-0.2731153964996338,-0.026861127465963364,0.016461752355098724,0.9614652991294861,-0.04271901398897171,-0.04634377360343933,0.5525519847869873
1750927190081744600,0.67174462890625,-0.2708922028541565,-0.02747460827231407,0.016226697713136673,0.962080717086792,-0.04413546249270439,-0.04612445458769798,0.5479081273078918
1750927190100569000,0.690569091796875,-0.2720235288143158,-0.027767838910222054,0.016518378630280495,0.9617480635643005,-0.044488128274679184,-0.04689723998308182,0.5502422451972961
1750927190119393300,0.709393310546875,-0.27092525362968445,-0.028062157332897186,0.016463924199342728,0.9620503783226013,-0.04513837769627571,-0.04690093547105789,0.5479474663734436
1750927190138217700,0.7282177734375,-0.2691308557987213,-0.027945026755332947,0.01601358689367771,0.9625649452209473,-0.0452413447201252,-0.045886073261499405,0.5442327857017517
1750927190157042000,0.7470419921875,-0.26748034358024597,-0.02776012010872364,0.014825082384049892,0.9630492329597473,-0.045596644282341,-0.04341878369450569,0.5408392548561096
1750927190175866000,0.7658662109375,-0.26651257276535034,-0.027144014835357666,0.013623903505504131,0.9633527994155884,-0.045089300721883774,-0.04072894901037216,0.5388825535774231
