time,seconds_elapsed,magneticBearing
1750927189563262700,0.1532626953125,35.56108197574081
1750927189573262800,0.163262939453125,33.28506101959417
1750927189583262700,0.1732626953125,33.60837194130772
1750927189603262700,0.1932626953125,33.79107402245935
1750927189633262800,0.223262939453125,33.61312593085622
1750927189663262700,0.2532626953125,33.274887516782115
1750927189673262800,0.263262939453125,33.42038563903019
1750927189683262700,0.2732626953125,32.48479679909597
1750927189693262800,0.283262939453125,31.396562968972333
1750927189703262700,0.2932626953125,30.963758035795916
1750927189713262800,0.303262939453125,30.949023228788253
1750927189723262700,0.3132626953125,31.09731348397185
1750927189733262800,0.323262939453125,31.63012904985198
1750927189743262700,0.3332626953125,31.15587406406504
1750927189753262800,0.343262939453125,30.256437478103315
1750927189763262700,0.3532626953125,29.766007465985542
1750927189773262800,0.363262939453125,29.89334379681248
1750927189783262700,0.3732626953125,30.244109051376608
1750927189793262800,0.383262939453125,29.8410328783511
1750927189803262700,0.3932626953125,29.885656654644254
1750927189813262800,0.403262939453125,29.83110463277077
1750927189823262700,0.4132626953125,30.919076345801898
1750927189833262800,0.423262939453125,31.755950255159256
1750927189843262700,0.4332626953125,33.06893271294376
1750927189853262800,0.443262939453125,34.850458283039664
1750927189863262700,0.4532626953125,34.78200852305865
1750927189873262800,0.463262939453125,36.26853312854842
1750927189883262700,0.4732626953125,36.531504903615584
1750927189893262800,0.483262939453125,37.77927712608539
1750927189903262700,0.4932626953125,38.28248502176185
1750927189913262800,0.503262939453125,39.6869722253468
1750927189923262700,0.5132626953125,39.86509296553355
1750927189933262800,0.523262939453125,40.866929742332
1750927189943262700,0.5332626953125,42.53360266603819
1750927189953262800,0.543262939453125,42.55069135442728
1750927189963262700,0.5532626953125,44.46075950171299
1750927189973262800,0.563262939453125,44.66727565974655
1750927189983262700,0.5732626953125,44.734740970827716
1750927189993262800,0.583262939453125,46.79614437779688
1750927190003262700,0.5932626953125,47.84588865942946
1750927190013262800,0.603262939453125,47.063817691081965
1750927190023262700,0.6132626953125,47.94550635514936
1750927190033262800,0.623262939453125,47.69579184751224
1750927190043262700,0.6332626953125,47.23448769698881
1750927190053262800,0.643262939453125,46.801971352272226
1750927190063262700,0.6532626953125,46.4853511863923
1750927190073262800,0.663262939453125,44.41603220932104
1750927190083262700,0.6732626953125,43.7617149108171
1750927190093262800,0.683262939453125,44.34596704454387
1750927190103262700,0.6932626953125,43.558075362529
1750927190113262800,0.703262939453125,44.273102316696836
1750927190123262700,0.7132626953125,43.99018904270399
1750927190133262800,0.723262939453125,45
1750927190143262700,0.7332626953125,45.73538036491136
1750927190153262800,0.743262939453125,47.7200028534479
1750927190163262700,0.7532626953125,47.18984953006687
1750927190173262800,0.763262939453125,46.66704330984702
1750927190183262700,0.7732626953125,47.161079132107965
1750927190193262800,0.783262939453125,47.46067518047807
1750927190203262700,0.7932626953125,48.72714413282812
1750927190213262800,0.803262939453125,48.060683402498725
1750927190223262700,0.8132626953125,47.290608313529376
1750927190233262800,0.823262939453125,46.97040787446509
1750927190243262700,0.8332626953125,48.51147520405248
1750927190253262800,0.843262939453125,47.807007830548926
1750927190263262700,0.8532626953125,46.96185132464942
1750927190273262800,0.863262939453125,46.52752470878431
1750927190283262700,0.8732626953125,44.87267820510783
1750927190293262800,0.883262939453125,44.4996142070334
1750927190303262700,0.8932626953125,44.560721975597566
1750927190313262800,0.903262939453125,44.625522490847885
1750927190323262700,0.9132626953125,43.999301497154846
1750927190333262800,0.923262939453125,44.498519315712066
1750927190343262700,0.9332626953125,44.7475979680788
1750927190353262800,0.943262939453125,45.38539243035007
1750927190363262700,0.9532626953125,45.7025892050803
1750927190373262800,0.963262939453125,45.64811462769519
1750927190383262700,0.9732626953125,46.090603394953895
1750927190393262800,0.983262939453125,44.93598174831693
1750927190403262700,0.9932626953125,45.76902595124431
1750927190413262800,1.003262939453125,45.5173279715851
1750927190423262700,1.0132626953125,46.03926580610031
1750927190433262800,1.023262939453125,46.40653460873391
1750927190443262700,1.0332626953125,47.17312687917773
1750927190453262800,1.043262939453125,47.407032458078916
1750927190463262700,1.0532626953125,47.15391700887401
1750927190473262800,1.063262939453125,47.031815354234524
1750927190483262700,1.0732626953125,46.83943087389211
1750927190493262800,1.083262939453125,46.00508656567992
1750927190503262700,1.0932626953125,45
1750927190513262800,1.103262939453125,44.874898979284715
1750927190523262700,1.1132626953125,44.68484488937911
1750927190533262800,1.123262939453125,44.55486845078281
1750927190543262700,1.1332626953125,44.553878199200966
1750927190553262800,1.143262939453125,43.65587581040662
1750927190563262700,1.1532626953125,43.26818241286917
1750927190573262800,1.163262939453125,45.12789344484884
1750927190583262700,1.1732626953125,44.7475979680788
1750927190593262800,1.183262939453125,43.39997528485227
1750927190603262700,1.1932626953125,42.43436383391502
1750927190613262800,1.203262939453125,42.58049149358621
1750927190623262700,1.2132626953125,41.84118578279069
1750927190633262800,1.223262939453125,43.2180375693836
1750927190643262700,1.2332626953125,42.66911409890493
1750927190653262800,1.243262939453125,41.94130329675748
1750927190663262700,1.2532626953125,42.30350388706961
1750927190673262800,1.263262939453125,43.31347834046582
1750927190683262700,1.2732626953125,43.98602390098829
1750927190693262800,1.283262939453125,44.225781830380015
1750927190703262700,1.2932626953125,44.74647793873917
1750927190713262800,1.303262939453125,44.74980231886009
1750927190723262700,1.3132626953125,44.44012484879831
1750927190733262800,1.323262939453125,44.63194046891754
1750927190743262700,1.3332626953125,44.44613816864717
1750927190753262800,1.343262939453125,44.26074256484351
1750927190763262700,1.3532626953125,43.6506689303097
